Year,Rank,Company,Industry,Country,Sales,Profits,Assets,Market Value,Region
2012,1,Exxon Mobil,Oil & Gas Operations,United States of America,433526,41060,331052,407411,NorthAmerica
2012,2,JPMorgan Chase,Banking,United States of America,110838,18976,2265792,170140,NorthAmerica
2012,3,General Electric,Conglomerates,United States of America,147300,14151,717242,213741,NorthAmerica
2012,4,Royal Dutch Shell,Oil & Gas Operations,Netherlands,470171,30918,340525,227597,Europe
2012,5,ICBC,Banking,China,82591,25058,2039078,237401,Asia
2012,6,HSBC Holdings,Banking,United Kingdom,102021,16209,2549994,164312,Europe
2012,7,PetroChina,Oil & Gas Operations,China,310090,20575,304669,294726,Asia
2012,8,Berkshire Hathaway,Diversified Financials,United States of America,143688,10254,392647,202160,NorthAmerica
2012,9,Wells Fargo,Banking,United States of America,87597,15869,1313867,178710,NorthAmerica
2012,10,Petrobras-Petróleo Brasil,Oil & Gas Operations,Brazil,145915,20121,319410,179998,SouthAmerica
2012,11,BP,Oil & Gas Operations,United Kingdom,375517,25700,292457,147376,Europe
2012,12,Chevron,Oil & Gas Operations,United States of America,236286,26895,209474,218020,NorthAmerica
2012,13,China Construction Bank,Banking,China,68692,20459,1637782,201941,Asia
2012,14,Citigroup,Banking,United States of America,102587,11067,1873878,107528,NorthAmerica
2012,15,Gazprom,Oil & Gas Operations,Russia,117624,31672,302552,159751,Europe
2012,16,Wal-Mart Stores,Retailing,United States of America,446950,15699,193406,208359,NorthAmerica
2012,17,Volkswagen Group,Consumer Durables,Germany,221862,21456,328699,79536,Europe
2012,18,Total,Oil & Gas Operations,France,216207,15936,212960,132449,Europe
2012,19,Agricultural Bank of China,Banking,China,62429,14394,1563946,154813,Asia
2012,20,BNP Paribas,Banking,France,119003,7854,2539104,61530,Europe
2012,21,Bank of China,Banking,China,60834,15842,1583657,129053,Asia
2012,22,Apple,Technology Hardware & Equipment,United States of America,127841,32982,138681,545968,NorthAmerica
2012,23,Banco Santander,Banking,Spain,109596,6947,1624724,75604,Europe
2012,24,Sinopec-China Petroleum,Oil & Gas Operations,China,391447,11634,179826,104171,Asia
2012,25,Toyota Motor,Consumer Durables,Japan,228494,4910,358341,147937,Asia
2012,26,Samsung Electronics,Semiconductors,South Korea,142397,11529,133695,161965,Asia
2012,27,ConocoPhillips,Oil & Gas Operations,United States of America,230859,12436,153230,98767,NorthAmerica
2012,28,Vodafone,Telecommunications Services,United Kingdom,73532,12769,239163,131161,Europe
2012,29,ENI,Oil & Gas Operations,Italy,143164,8926,178698,97649,Europe
2012,30,Itaú Unibanco Holding,Banking,Brazil,75546,7427,426426,91176,SouthAmerica
2012,31,China Mobile,Telecommunications Services,Hong Kong,81706,19478,151207,216510,Asia
2012,32,IBM,IT Software & Services,United States of America,106916,15855,116433,238696,NorthAmerica
2012,33,AT&T,Telecommunications Services,United States of America,126723,3944,270344,187289,NorthAmerica
2012,34,Pfizer,Drugs & Biotechnology,United States of America,67425,10009,188002,165395,NorthAmerica
2012,35,Procter & Gamble,Consumer Durables,United States of America,85142,10097,134311,185233,NorthAmerica
2012,36,Mitsubishi UFJ Financial,Banking,Japan,53331,7014,2478846,74510,Asia
2012,37,Daimler,Consumer Durables,Germany,138006,7341,188699,66334,Europe
2012,38,American Intl Group,Insurance,United States of America,64237,17798,555773,50269,NorthAmerica
2012,39,ING Group,Insurance,Netherlands,139000,7469,1652958,35850,Europe
2012,40,Nestlé,"Food, Drink & Tobacco",Switzerland,89171,10114,119362,205417,Europe
2012,41,Statoil,Oil & Gas Operations,Norway,111640,13149,127833,88974,Europe
2012,42,Microsoft,IT Software & Services,United States of America,72052,23468,112243,273539,NorthAmerica
2012,43,Banco Bradesco,Banking,Brazil,79803,5920,397074,65294,SouthAmerica
2012,44,Ford Motor,Consumer Durables,United States of America,136264,20213,178348,47547,NorthAmerica
2012,45,AXA Group,Insurance,France,132813,5613,947820,40616,Europe
2012,45,Nippon Telegraph & Tel,Telecommunications Services,Japan,123969,6131,226576,60816,Asia
2012,47,Commonwealth Bank,Banking,Australia,49533,6853,713661,81594,Oceanic
2012,47,GDF Suez,Utilities,France,117452,5185,275248,58329,Europe
2012,49,BHP Billiton,Diversified Metals & Mining,Australia,71739,23648,102891,187531,Oceanic
2012,50,Allianz,Insurance,Germany,134441,3304,832756,56270,Europe
2012,50,Siemens,Conglomerates,Germany,98414,8226,135561,91995,Europe
2012,52,Deutsche Bank,Banking,Germany,65700,5364,2809429,47342,Europe
2012,53,Barclays,Banking,United Kingdom,66336,4669,2425200,49080,Europe
2012,54,Banco do Brasil,Banking,Brazil,72383,6509,516251,45891,SouthAmerica
2012,55,MetLife,Insurance,United States of America,70263,6981,799625,40695,NorthAmerica
2012,56,Vale,Diversified Metals & Mining,Brazil,55392,20297,127645,126842,SouthAmerica
2012,57,Johnson & Johnson,Health Care Equipment & Services,United States of America,65030,9672,113644,178760,NorthAmerica
2012,57,Telefónica,Telecommunications Services,Spain,81395,6999,159940,75583,Europe
2012,59,Honda Motor,Consumer Durables,Japan,107511,6425,137675,70825,Asia
2012,59,Westpac Banking Group,Banking,Australia,44114,7177,651730,67476,Oceanic
2012,61,BMW Group,Consumer Durables,Germany,95827,6796,159964,61244,Europe
2012,62,Novartis,Drugs & Biotechnology,Switzerland,58566,9113,117496,150369,Europe
2012,63,General Motors,Consumer Durables,United States of America,150276,9190,144603,40037,NorthAmerica
2012,64,Sumitomo Mitsui Financial,Banking,Japan,45915,5725,1654903,47777,Asia
2012,65,China Life Insurance,Insurance,China,56014,5102,214058,76465,Asia
2012,66,Verizon Communications,Telecommunications Services,United States of America,110875,2404,230461,112202,NorthAmerica
2012,67,Hewlett-Packard,Technology Hardware & Equipment,United States of America,124979,5937,126596,48425,NorthAmerica
2012,68,Lukoil,Oil & Gas Operations,Russia,111433,10357,90601,55328,Europe
2012,69,Rio Tinto,Diversified Metals & Mining,United Kingdom,60537,5826,119545,110184,Europe
2012,70,Royal Bank of Canada,Banking,Canada,35889,4694,812700,84398,NorthAmerica
2012,71,Rosneft,Oil & Gas Operations,Russia,59167,11318,106024,79640,Europe
2012,71,UBS,Diversified Financials,Switzerland,43718,4512,1508719,54159,Europe
2012,73,EDF,Utilities,France,84595,3899,297536,45657,Europe
2012,74,BASF,Chemicals,Germany,95204,8016,78702,82237,Europe
2012,75,ENEL,Utilities,Italy,103203,5385,220432,35422,Europe
2012,76,National Australia Bank,Banking,Australia,38170,5043,730396,56336,Oceanic
2012,77,Goldman Sachs Group,Diversified Financials,United States of America,36793,4442,923225,63469,NorthAmerica
2012,78,Sanofi ,Drugs & Biotechnology,France,43250,7374,125313,103338,Europe
2012,79,ANZ,Banking,Australia,34672,5174,577201,62639,Oceanic
2012,80,Merck & Co,Drugs & Biotechnology,United States of America,48047,6271,105128,115764,NorthAmerica
2012,81,Comcast,Media,United States of America,55842,4160,157818,79825,NorthAmerica
2012,82,TD Bank,Banking,Canada,27663,5784,771467,76072,NorthAmerica
2012,83,Bank of America,Banking,United States of America,115074,1446,2129046,105177,NorthAmerica
2012,83,BBVA-Banco Bilbao Vizcaya,Banking,Spain,46749,3940,767669,43056,Europe
2012,85,Intel,Semiconductors,United States of America,53999,12942,71119,138539,NorthAmerica
2012,85,Nissan Motor,Consumer Durables,Japan,105540,3840,128704,48057,Asia
2012,87,Coca-Cola,"Food, Drink & Tobacco",United States of America,46542,8572,79974,158786,NorthAmerica
2012,88,PepsiCo,"Food, Drink & Tobacco",United States of America,66504,6443,72882,101259,NorthAmerica
2012,88,Saudi Basic Industries,Chemicals,Saudi Arabia,50647,7790,88625,84390,Asia
2012,90,Sberbank,Banking,Russia,31769,5956,282406,74042,Europe
2012,91,Cisco Systems,Technology Hardware & Equipment,United States of America,44844,6998,89259,107880,NorthAmerica
2012,92,Bank of Nova Scotia,Banking,Canada,27320,5287,635244,62153,NorthAmerica
2012,93,Anheuser-Busch InBev,"Food, Drink & Tobacco",Belgium,39046,5855,112427,115294,Europe
2012,94,Société Générale,Banking,France,98619,3321,1531058,25787,Europe
2012,95,Mitsubishi Corp,Trading Companies,Japan,62639,5572,136587,39695,Asia
2012,96,Hyundai Motor,Consumer Durables,South Korea,70291,6917,94474,43629,Asia
2012,97,Zurich Financial Services,Insurance,Switzerland,52994,3529,365562,39020,Europe
2012,98,Mizuho Financial,Banking,Japan,32187,4971,1934402,40581,Asia
2012,99,Glencore International,Diversified Metals & Mining,Switzerland,179640,3906,85198,45875,Europe
2012,100,Morgan Stanley,Diversified Financials,United States of America,39310,4111,749898,38643,NorthAmerica
2012,100,Ping An Insurance Group,Insurance,China,42197,3014,362783,55011,Asia
2012,102,Intesa Sanpaolo,Banking,Italy,46995,3621,875741,33853,Europe
2012,103,Google,IT Software & Services,United States of America,37905,9737,72574,203223,NorthAmerica
2012,103,Roche Holding,Drugs & Biotechnology,Switzerland,45342,9961,62896,152019,Europe
2012,105,UnitedHealth Group,Health Care Equipment & Services,United States of America,101862,5142,67889,58090,NorthAmerica
2012,106,Caterpillar,Capital Goods,United States of America,60138,4928,81446,73547,NorthAmerica
2012,107,Unilever,"Food, Drink & Tobacco",Netherlands,60191,5514,61466,102446,Europe
2012,108,Bank of Communications,Banking,China,24898,5924,598548,48794,Asia
2012,109,Oracle,IT Software & Services,United States of America,36705,9357,72910,149468,NorthAmerica
2012,110,France Telecom,Telecommunications Services,France,58649,5045,120120,39298,Europe
2012,111,Standard Chartered,Banking,United Kingdom,23504,4679,598738,62498,Europe
2012,112,América Móvil,Telecommunications Services,Mexico,47665,5921,67897,93444,NorthAmerica
2012,113,Prudential Financial,Insurance,United States of America,49045,3666,624521,29944,NorthAmerica
2012,114,Boeing,Aerospace & Defense,United States of America,68735,4018,79986,56078,NorthAmerica
2012,115,American Express,Diversified Financials,United States of America,32282,4935,153337,65964,NorthAmerica
2012,116,Kraft Foods,"Food, Drink & Tobacco",United States of America,54365,3527,93837,67865,NorthAmerica
2012,117,CVS Caremark,Retailing,United States of America,107100,3461,64543,58972,NorthAmerica
2012,117,Tesco,Food Markets,United Kingdom,99075,4317,76702,41713,Europe
2012,119,GlaxoSmithKline,Drugs & Biotechnology,United Kingdom,42527,8169,59415,111822,Europe
2012,120,United Technologies,Conglomerates,United States of America,58190,4979,61452,77690,NorthAmerica
2012,121,Walt Disney,Media,United States of America,40956,4969,73877,77412,NorthAmerica
2012,122,US Bancorp,Banking,United States of America,21399,4872,340122,60481,NorthAmerica
2012,123,Prudential,Insurance,United Kingdom,56687,2314,419074,31852,Europe
2012,124,Reliance Industries,Oil & Gas Operations,India,59504,4331,68958,50370,Asia
2012,125,Credit Suisse Group,Diversified Financials,Switzerland,44768,1979,1112422,36235,Europe
2012,126,China Shenhua Energy,Diversified Metals & Mining,China,33079,7257,63576,84186,Asia
2012,127,Abbott Laboratories,Health Care Equipment & Services,United States of America,38851,4729,60277,93429,NorthAmerica
2012,128,Schlumberger,Oil & Gas Operations,Netherlands,39540,4998,55201,102381,Europe
2012,129,Hitachi,Consumer Durables,Japan,112069,2874,109252,27157,Asia
2012,130,ArcelorMittal,Diversified Metals & Mining,Luxembourg,93973,2262,121880,32295,Europe
2012,131,Iberdrola,Utilities,Spain,40995,3633,119897,35988,Europe
2012,132,Xstrata,Diversified Metals & Mining,Switzerland,32692,5513,74851,54817,Europe
2012,133,Mitsui & Co,Trading Companies,Japan,56294,3689,103567,31071,Asia
2012,134,Suncor Energy,Oil & Gas Operations,Canada,39077,4227,73437,51758,NorthAmerica
2012,135,Nordea Bank,Banking,Sweden,21686,3423,933283,39696,Europe
2012,136,Bayer Group,Chemicals,Germany,47316,3200,66795,59197,Europe
2012,137,Ecopetrol,Oil & Gas Operations,Colombia,35618,8371,47602,119731,SouthAmerica
2012,138,UniCredit Group,Banking,Italy,56268,1562,1231813,31775,Europe
2012,139,Anglo American,Diversified Metals & Mining,United Kingdom,29510,5953,71972,54895,Europe
2012,140,Repsol YPF,Oil & Gas Operations,Spain,72844,2841,88778,30137,Europe
2012,141,Dow Chemical,Chemicals,United States of America,59985,2742,69224,41844,NorthAmerica
2012,142,AstraZeneca,Drugs & Biotechnology,United Kingdom,32416,9634,51359,58034,Europe
2012,143,RWE Group,Utilities,Germany,63670,2339,116879,29863,Europe
2012,144,Home Depot,Retailing,United States of America,70395,3883,40518,75614,NorthAmerica
2012,145,Occidental Petroleum,Oil & Gas Operations,United States of America,24119,6771,60044,81576,NorthAmerica
2012,146,Cnooc,Oil & Gas Operations,Hong Kong,27068,8046,49749,96330,Asia
2012,147,Bank of Montreal,Banking,Canada,19500,3315,536730,38119,NorthAmerica
2012,148,State Bank of India,Banking,India,33176,2399,369176,28191,Asia
2012,149,Canon,Business Services & Supplies,Japan,46211,3230,51088,63459,Asia
2012,149,TNK-BP Holding,Oil & Gas Operations,Russia,60199,8981,37072,51590,Europe
2012,151,Posco,Diversified Metals & Mining,South Korea,59494,3148,67321,30588,Asia
2012,152,Møller-Maersk,Transportation,Denmark,56148,2644,69831,34098,Europe
2012,153,Shanghai Pudong Dev Bk,Banking,China,20380,4335,425870,27290,Asia
2012,154,Itaúsa,Conglomerates,Brazil,29750,2596,162443,32296,SouthAmerica
2012,155,China Telecom,Telecommunications Services,China,38933,2622,66102,47230,Asia
2012,156,Hon Hai Precision,Consumer Durables,Taiwan,102744,2645,47349,37798,Asia
2012,157,Generali Group,Insurance,Italy,105155,1112,532937,27601,Europe
2012,158,News Corp,Media,United States of America,34152,3013,59936,49506,NorthAmerica
2012,159,Target,Retailing,United States of America,69865,2929,46630,39094,NorthAmerica
2012,160,China Merchants Bank,Banking,China,15201,3910,364023,42548,Asia
2012,161,Vinci,Construction,France,48764,2467,78403,30457,Europe
2012,162,EI du Pont de Nemours,Chemicals,United States of America,38719,3474,48492,49764,NorthAmerica
2012,163,Philip Morris International,"Food, Drink & Tobacco",United States of America,31097,8591,35488,147754,NorthAmerica
2012,164,Hutchison Whampoa,Conglomerates,Hong Kong,26911,2578,90958,44734,Asia
2012,165,Telecom Italia,Telecommunications Services,Italy,36909,4178,117074,21272,Europe
2012,166,BG Group,Oil & Gas Operations,United Kingdom,20336,4086,60844,83210,Europe
2012,167,PTT PCL,Oil & Gas Operations,Thailand,76924,3336,43838,32909,Asia
2012,168,United Parcel Service,Air Courier,United States of America,53105,3804,34701,75162,NorthAmerica
2012,169,Swiss Re ,Insurance,Switzerland,28083,2626,225899,23937,Europe
2012,170,Jardine Matheson,Conglomerates,Hong Kong,37967,3449,58297,33910,Asia
2012,171,Oil & Natural Gas,Oil & Gas Operations,India,26318,5041,50990,46592,Asia
2012,172,Canadian Imperial Bank,Banking,Canada,16504,3063,390337,31386,NorthAmerica
2012,173,Dell,Technology Hardware & Equipment,United States of America,62071,3492,44533,30483,NorthAmerica
2012,174,EADS,Aerospace & Defense,Netherlands,63637,1338,109261,33380,Europe
2012,175,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,23912,4806,41613,100906,Europe
2012,176,JX Holdings,Oil & Gas Operations,Japan,115902,3750,74074,15756,Asia
2012,177,Time Warner,Media,United States of America,28974,2886,67801,34820,NorthAmerica
2012,178,National Grid,Oil & Gas Operations,United Kingdom,22417,3460,74377,36320,Europe
2012,179,PNC Financial Services,Banking,United States of America,15820,3056,271205,33458,NorthAmerica
2012,180,Munich Re,Insurance,Germany,84809,978,320864,27133,Europe
2012,181,Vivendi,Media,France,37323,3473,70487,22892,Europe
2012,182,Capital One Financial,Diversified Financials,United States of America,18525,3147,206019,25065,NorthAmerica
2012,183,McDonald's,"Hotels, Restaurants & Leisure",United States of America,27006,5503,32990,99472,NorthAmerica
2012,183,Volvo Group,Capital Goods,Sweden,44994,2573,49656,31453,Europe
2012,185,WellPoint,Health Care Equipment & Services,United States of America,60711,2647,52019,22539,NorthAmerica
2012,186,ABB,Conglomerates,Switzerland,35600,2968,39452,47756,Europe
2012,187,Renault,Consumer Durables,France,55218,2710,93106,16355,Europe
2012,188,Wesfarmers,Food Markets,Australia,58428,2060,43228,35494,Oceanic
2012,189,Softbank,Telecommunications Services,Japan,36146,2282,54857,32281,Asia
2012,190,Deere & Co,Capital Goods,United States of America,32660,2819,48577,33440,NorthAmerica
2012,191,KDDI,Telecommunications Services,Japan,41318,3069,44042,29186,Asia
2012,192,Bank of New York Mellon,Banking,United States of America,15334,2516,325266,29084,NorthAmerica
2012,193,Deutsche Telekom,Telecommunications Services,Germany,75976,722,153302,50470,Europe
2012,193,3M,Conglomerates,United States of America,29611,4283,31616,62203,NorthAmerica
2012,195,Schneider Electric,Capital Goods,France,31172,2534,46508,38435,Europe
2012,196,Telstra,Telecommunications Services,Australia,26777,3463,40590,42935,Oceanic
2012,197,Saint-Gobain,Construction,France,54555,1663,58787,25723,Europe
2012,198,Apache,Oil & Gas Operations,United States of America,16888,4584,52051,41883,NorthAmerica
2012,199,Sumitomo Corp,Trading Companies,Japan,37295,2409,86419,18765,Asia
2012,200,Surgutneftegas,Oil & Gas Operations,Russia,20323,4266,46605,39923,Europe
2012,201,Imperial Tobacco Group,"Food, Drink & Tobacco",United Kingdom,23654,2798,47458,40475,Europe
2012,202,Honeywell International,Conglomerates,United States of America,36529,2067,39808,46809,NorthAmerica
2012,202,Union Pacific,Transportation,United States of America,19557,3292,45096,54320,NorthAmerica
2012,204,China Citic Bank,Banking,China,12324,3263,315454,32232,Asia
2012,205,Toshiba,Consumer Durables,Japan,76974,1658,60602,19259,Asia
2012,206,Lockheed Martin,Aerospace & Defense,United States of America,46499,2655,37908,28998,NorthAmerica
2012,207,Qualcomm,Technology Hardware & Equipment,United States of America,16290,4491,37606,110636,NorthAmerica
2012,208,Eli Lilly & Co,Drugs & Biotechnology,United States of America,24286,4348,33660,46648,NorthAmerica
2012,209,L'Oréal Group,Consumer Durables,France,26351,3159,31417,70842,Europe
2012,210,Deutsche Post,Air Courier,Germany,73560,1619,49777,22532,Europe
2012,210,Christian Dior,Consumer Durables,France,31902,1657,66364,28280,Europe
2012,212,Amgen,Drugs & Biotechnology,United States of America,15582,3683,48871,53327,NorthAmerica
2012,213,Shinhan Financial,Diversified Financials,South Korea,16585,2801,248626,18911,Asia
2012,214,Aflac,Insurance,United States of America,22171,1965,117102,21893,NorthAmerica
2012,215,Japan Tobacco,"Food, Drink & Tobacco",Japan,29091,1744,42104,51983,Asia
2012,216,Itochu,Trading Companies,Japan,43906,1937,67112,17865,Asia
2012,217,Bristol-Myers Squibb,Drugs & Biotechnology,United States of America,21244,3709,32970,56011,NorthAmerica
2012,217,Southern Co,Utilities,United States of America,17657,2268,59267,38424,NorthAmerica
2012,219,Lowe's Cos,Retailing,United States of America,50209,1838,33559,37739,NorthAmerica
2012,220,Walgreen,Retailing,United States of America,72997,2688,27429,29883,NorthAmerica
2012,221,Exelon,Utilities,United States of America,18924,2495,55092,33085,NorthAmerica
2012,222,Danone,"Food, Drink & Tobacco",France,25023,2165,39406,44808,Europe
2012,223,Teva Pharmaceutical Inds,Drugs & Biotechnology,Israel,17165,2586,49913,41017,Asia
2012,224,Panasonic,Consumer Durables,Japan,104573,890,90407,22696,Asia
2012,225,Barrick Gold,Diversified Metals & Mining,Canada,14312,4484,48884,44019,NorthAmerica
2012,226,Hyundai Heavy Industries,Capital Goods,South Korea,45756,2208,42467,22141,Asia
2012,227,China Minsheng Banking,Banking,China,12143,2667,276080,26639,Asia
2012,227,SAP,IT Software & Services,Germany,18435,4456,29578,88080,Europe
2012,229,Travelers Cos,Insurance,United States of America,25446,1426,104602,23270,NorthAmerica
2012,230,Altria Group,"Food, Drink & Tobacco",United States of America,16619,3390,36962,61431,NorthAmerica
2012,230,Seven & I Holdings,Food Markets,Japan,62614,1369,45300,24966,Asia
2012,232,SAIC Motor,Consumer Durables,China,46345,2083,33775,26420,Asia
2012,233,Denso,Consumer Durables,Japan,37671,1721,40030,30101,Asia
2012,234,EMC,Technology Hardware & Equipment,United States of America,20008,2461,34268,59314,NorthAmerica
2012,235,Freeport-McMoRan Copper,Diversified Metals & Mining,United States of America,20880,4560,32070,36569,NorthAmerica
2012,236,Samsung Life Insurance,Insurance,South Korea,23319,1756,133568,17053,Asia
2012,237,Valero Energy,Oil & Gas Operations,United States of America,125987,2090,42783,15536,NorthAmerica
2012,238,Costco Wholesale,Retailing,United States of America,93396,1516,27511,39335,NorthAmerica
2012,239,Archer Daniels Midland,"Food, Drink & Tobacco",United States of America,88155,1499,41516,21040,NorthAmerica
2012,239,Ericsson,Technology Hardware & Equipment,Sweden,32897,1768,38996,32416,Europe
2012,241,BT Group,Telecommunications Services,United Kingdom,32173,2407,36994,26558,Europe
2012,242,Tokio Marine Holdings,Insurance,Japan,38028,865,197630,22013,Asia
2012,243,Industrial Bank ,Banking,China,11588,2810,280329,23389,Asia
2012,244,General Dynamics,Aerospace & Defense,United States of America,32677,2526,34883,25984,NorthAmerica
2012,245,CCCC-China Communications Construction,Construction,China,46756,1870,56682,15622,Asia
2012,246,Wilmar International,"Food, Drink & Tobacco",Singapore,43194,1547,39424,25132,Asia
2012,247,SABMiller,"Food, Drink & Tobacco",United Kingdom,15145,2470,38684,65661,Europe
2012,248,AIA Group,Insurance,Hong Kong,12320,1603,114354,44064,Asia
2012,248,SSE,Utilities,United Kingdom,45407,2411,34125,19613,Europe
2012,250,China Pacific Insurance,Insurance,China,21507,1298,70076,28137,Asia
2012,251,Natixis,Banking,France,22951,1814,609933,12287,Europe
2012,252,ACE,Insurance,Switzerland,16834,1585,87505,24366,Europe
2012,253,Kia Motors,Consumer Durables,South Korea,39023,3086,26108,25380,Asia
2012,254,Diageo,"Food, Drink & Tobacco",United Kingdom,15949,3050,30923,60389,Europe
2012,255,VTB Bank,Banking,Russia,12593,1903,139319,26378,Europe
2012,256,KB Financial Group,Diversified Financials,South Korea,16102,2194,239551,14893,Asia
2012,257,Standard Bank Group,Banking,South Africa,13301,1678,184907,23876,Africa
2012,258,Woolworths,Food Markets,Australia,58031,2277,22037,33335,Oceanic
2012,259,Medtronic,Health Care Equipment & Services,United States of America,16182,3402,31911,41291,NorthAmerica
2012,260,DNB,Banking,Norway,11576,2168,356145,21009,Europe
2012,260,Kansai Electric Power,Utilities,Japan,33320,1481,84030,15616,Asia
2012,262,Brookfield Asset Mgmt,Real Estate,Canada,15921,1957,91030,19848,NorthAmerica
2012,263,BCE,Telecommunications Services,Canada,19148,2298,38719,31005,NorthAmerica
2012,264,Nippon Steel,Diversified Metals & Mining,Japan,49441,1121,59768,18188,Asia
2012,265,China State Construction,Construction,China,56200,1402,60064,14994,Asia
2012,266,East Japan Railway,Transportation,Japan,30524,917,81739,25393,Asia
2012,267,McKesson,Drugs & Biotechnology,United States of America,119888,1304,33157,21549,NorthAmerica
2012,268,Hess,Oil & Gas Operations,United States of America,37871,1703,39136,21265,NorthAmerica
2012,269,Takeda Pharmaceutical,Drugs & Biotechnology,Japan,17075,2982,33299,35047,Asia
2012,270,FedEx,Air Courier,United States of America,41323,1750,28452,29668,NorthAmerica
2012,271,Canadian Natural Resources,Oil & Gas Operations,Canada,13545,2596,46431,38755,NorthAmerica
2012,272,BlackRock,Diversified Financials,United States of America,9081,2337,179896,36850,NorthAmerica
2012,273,Gas Natural Group,Oil & Gas Operations,Spain,27301,1716,59101,16451,Europe
2012,274,Time Warner Cable,Media,United States of America,19675,1665,48276,24910,NorthAmerica
2012,275,NextEra Energy,Utilities,United States of America,15340,1923,57188,25039,NorthAmerica
2012,276,Duke Energy,Utilities,United States of America,14529,1706,62526,28146,NorthAmerica
2012,277,Legal & General Group,Insurance,United Kingdom,28465,1128,507722,12557,Europe
2012,277,Mitsubishi Electric,Capital Goods,Japan,43853,1498,37346,19063,Asia
2012,279,Husky Energy,Oil & Gas Operations,Canada,22945,2184,31845,25104,NorthAmerica
2012,280,Johnson Controls,Consumer Durables,United States of America,41713,1659,29683,22223,NorthAmerica
2012,280,SEB,Banking,Sweden,13537,1610,344455,16480,Europe
2012,282,Svenska Handelsbanken,Banking,Sweden,10920,1787,357969,20893,Europe
2012,283,Sasol,Oil & Gas Operations,South Africa,21034,2923,26091,32219,Africa
2012,284,Taiwan Semiconductor,Semiconductors,Taiwan,14102,4431,25325,71131,Asia
2012,285,Indian Oil,Oil & Gas Operations,India,63724,1758,43357,13205,Asia
2012,286,Halliburton,Oil & Gas Operations,United States of America,24829,2839,23677,31880,NorthAmerica
2012,286,Marubeni,Trading Companies,Japan,44317,1643,55656,13042,Asia
2012,288,Aetna,Health Care Equipment & Services,United States of America,33780,1986,38593,16294,NorthAmerica
2012,288,SK Innovation ,Oil & Gas Operations,South Korea,61774,2863,30226,13797,Asia
2012,290,Air Liquide,Chemicals,France,18727,1988,29824,37506,Europe
2012,291,Linde,Chemicals,Germany,19197,1635,37474,30123,Europe
2012,291,Power Corp of Canada,Insurance,Canada,32322,1096,250917,12637,NorthAmerica
2012,293,Emerson Electric,Capital Goods,United States of America,23996,2371,23444,38462,NorthAmerica
2012,294,TeliaSonera,Telecommunications Services,Sweden,15128,2659,35857,29889,Europe
2012,295,SingTel,Telecommunications Services,Singapore,14330,3034,30558,39528,Asia
2012,296,LyondellBasell Industries,Chemicals,Netherlands,47299,1979,22869,24612,Europe
2012,297,Continental,Consumer Durables,Germany,39514,1609,33067,18985,Europe
2012,298,Commerzbank,Banking,Germany,30165,826,853675,14056,Europe
2012,298,State Street,Diversified Financials,United States of America,10207,1920,216827,22324,NorthAmerica
2012,300,CaixaBank,Banking,Spain,15143,1194,348115,16608,Europe
2012,301,Icici Bank,Banking,India,13923,1368,119021,21060,Asia
2012,302,Central Japan Railway,Transportation,Japan,18082,1610,61074,17625,Asia
2012,303,Danaher,Conglomerates,United States of America,16091,2172,29949,37911,NorthAmerica
2012,303,Devon Energy,Oil & Gas Operations,United States of America,11454,4704,41117,29794,NorthAmerica
2012,305,Marathon Petroleum ,Oil & Gas Operations,United States of America,73469,2389,25745,15361,NorthAmerica
2012,306,CNP Assurances,Insurance,France,55227,1053,405683,9646,Europe
2012,307,Visa,Diversified Financials,United States of America,9497,3795,35768,94896,NorthAmerica
2012,308,Bridgestone,Consumer Durables,Japan,39286,1338,33568,19977,Asia
2012,309,Sun Hung Kai Properties,Real Estate,Hong Kong,8037,6180,53102,38935,Asia
2012,310,Allstate,Insurance,United States of America,32654,788,125563,16284,NorthAmerica
2012,311,Swedbank,Banking,Sweden,10253,1703,270768,19507,Europe
2012,312,BAE Systems,Aerospace & Defense,United Kingdom,29742,1926,33712,16240,Europe
2012,313,Carnival,"Hotels, Restaurants & Leisure",Panama,15956,1621,38637,26213,NorthAmerica
2012,314,Fiat Group,Consumer Durables,Italy,77149,1728,101698,7787,Europe
2012,315,Dominion Resources,Utilities,United States of America,14379,1408,45614,28689,NorthAmerica
2012,316,DBS Group,Banking,Singapore,7203,2340,262752,27492,Asia
2012,316,Komatsu,Capital Goods,Japan,22173,1814,25748,27839,Asia
2012,316,Marathon Oil,Oil & Gas Operations,United States of America,14603,2946,31371,24363,NorthAmerica
2012,319,Directv,Media,United States of America,27226,2609,18423,32102,NorthAmerica
2012,320,Eletrobrás,Utilities,Brazil,17961,1354,86800,14377,SouthAmerica
2012,321,China Everbright Bank,Banking,China,9048,1941,224994,18994,Asia
2012,322,Ebay,Retailing,United States of America,11652,3229,27320,48504,NorthAmerica
2012,323,American Electric,Utilities,United States of America,15116,1573,52223,18723,NorthAmerica
2012,324,Woori Finance Holdings,Diversified Financials,South Korea,17557,1931,269918,9593,Asia
2012,325,FirstRand,Banking,South Africa,9083,3007,102872,17903,Africa
2012,326,China Unicom,Telecommunications Services,Hong Kong,25330,569,66237,41711,Asia
2012,327,Henkel,Consumer Durables,Germany,21729,1745,24078,28048,Europe
2012,328,Old Mutual,Diversified Financials,United Kingdom,15193,1036,250299,14382,Europe
