Year,Rank,Company,Industry,Country,Sales,Profits,Assets,Market Value,Region
2011,329,Isbank,Banking,Turkey,11105,1952,97663,14178,Asia
2011,330,Raytheon,Aerospace & Defense,United States of America,25183,1840,24422,18751,NorthAmerica
2011,331,Halliburton,Oil & Gas Operations,United States of America,17973,1835,18297,40608,NorthAmerica
2011,331,Nintendo,Consumer Durables,Japan,15348,2446,18462,39824,Asia
2011,333,China Railway Construction,Construction,China,50532,967,41107,13308,Asia
2011,334,Saudi Telecommunications,Telecommunications Services,Saudi Arabia,13810,2516,29384,19626,Asia
2011,335,Sasol,Oil & Gas Operations,South Africa,15934,2078,20270,33568,Africa
2011,336,PPR,Retailing,France,19552,1291,32378,19032,Europe
2011,337,Marubeni,Trading Companies,Japan,35096,1020,48341,12310,Asia
2011,338,Norilsk Nickel,Diversified Metals & Mining,Russia,10635,2723,22701,45094,Europe
2011,339,Central Japan Railway,Transportation,Japan,15907,982,53775,18544,Asia
2011,339,Husky Energy,Oil & Gas Operations,Canada,17654,1139,29300,26365,NorthAmerica
2011,341,Reckitt Benckiser Group,Consumer Durables,United Kingdom,13187,2446,20668,36200,Europe
2011,342,American Electric,Utilities,United States of America,14427,1214,50455,17218,NorthAmerica
2011,343,Kimberly-Clark,Consumer Durables,United States of America,19746,1843,19864,26143,NorthAmerica
2011,343,Koç Holding,Conglomerates,Turkey,35865,1156,52485,10774,Asia
2011,345,Dexia,Banking,Belgium,70388,970,760303,7339,Europe
2011,346,Henkel Group,Consumer Durables,Germany,20204,1497,23030,24387,Europe
2011,347,BOC Hong Kong,Banking,Hong Kong,5521,2085,213699,33734,Asia
2011,348,NTPC,Utilities,India,10778,1972,28748,31810,Asia
2011,349,China Everbright Bank,Banking,China,6215,1873,222709,23740,Asia
2011,350,QBE Insurance Group,Insurance,Australia,13278,1420,42243,18161,Oceanic
2011,351,Kroger,Food Markets,United States of America,82189,1116,23505,15206,NorthAmerica
2011,352,CEZ,Utilities,Czech Republic,10622,2523,29036,24634,Europe
2011,353,Mapfre,Insurance,Spain,22781,1238,65055,10922,Europe
2011,353,Swedbank,Banking,Sweden,9441,1109,255020,16338,Europe
2011,355,Seven & I Holdings,Food Markets,Japan,57502,505,41045,23994,Asia
2011,356,BB&T,Banking,United States of America,11072,816,157081,18824,NorthAmerica
2011,357,Tyco International,Conglomerates,Switzerland,17240,1489,26382,21333,Europe
2011,358,Fiat Group,Consumer Durables,Italy,48032,696,96275,10853,Europe
2011,358,NIKE,Consumer Durables,United States of America,20173,2061,14478,41710,NorthAmerica
2011,358,Resona Holdings,Banking,Japan,9186,1415,433392,13273,Asia
2011,361,Danaher,Conglomerates,United States of America,13203,1793,22217,33882,NorthAmerica
2011,362,Fujitsu,Technology Hardware & Equipment,Japan,50071,996,33656,12750,Asia
2011,363,OMV Group,Oil & Gas Operations,Austria,31223,1232,35168,12509,Europe
2011,364,DBS Group,Banking,Singapore,6584,1272,221387,26123,Asia
2011,365,PG&E,Utilities,United States of America,13841,1113,46025,18129,NorthAmerica
2011,366,Anadarko Petroleum,Oil & Gas Operations,United States of America,10984,761,51559,38336,NorthAmerica
2011,367,Akbank,Banking,Turkey,7491,1951,77960,19761,Asia
2011,368,Thomson Reuters,Media,Canada,13070,909,35531,32497,NorthAmerica
2011,369,Cigna,Health Care Equipment & Services,United States of America,21253,1345,45682,11818,NorthAmerica
2011,370,LG Electronics,Consumer Durables,South Korea,48239,1109,28714,13566,Asia
2011,371,Ameriprise Financial,Diversified Financials,United States of America,10046,1095,131192,15328,NorthAmerica
2011,371,Teck Resources,Diversified Metals & Mining,Canada,9399,1872,29396,30797,NorthAmerica
2011,373,Bunge,"Food, Drink & Tobacco",Bermuda,45707,2354,26001,10154,NorthAmerica
2011,374,HCA Holdings,Health Care Equipment & Services,United States of America,30683,1207,23852,16597,NorthAmerica
2011,375,Bank of America,Banking,United States of America,134194,-2238,2264910,145542,NorthAmerica
2011,376,Ferrovial,Transportation,Spain,16144,2870,55298,9169,Europe
2011,377,National Oilwell Varco,Oil & Gas Operations,United States of America,12156,1667,23050,32022,NorthAmerica
2011,378,Continental,Consumer Durables,Germany,34869,771,31808,16832,Europe
2011,379,Woori Finance Holdings,Diversified Financials,South Korea,16954,880,244500,10467,Asia
2011,380,Inditex,Consumer Durables,Spain,17174,2375,13471,45436,Europe
2011,381,Areva,Utilities,France,12187,1182,46335,17056,Europe
2011,382,Chesapeake Energy,Oil & Gas Operations,United States of America,9366,1774,37179,21577,NorthAmerica
2011,383,CSX,Transportation,United States of America,10636,1563,28141,27737,NorthAmerica
2011,383,Deutsche Lufthansa,Airline,Germany,36217,1459,40268,9453,Europe
2011,385,Cardinal Health,Drugs & Biotechnology,United States of America,98612,956,22850,14210,NorthAmerica
2011,386,Accenture,IT Software & Services,Ireland,23825,1871,12869,36699,Europe
2011,387,Sistema JSFC,Telecommunications Services,Russia,19637,1721,41766,10233,Europe
2011,388,Best Buy,Retailing,United States of America,50569,1405,22352,12425,NorthAmerica
2011,389,TransCanada,Oil & Gas Operations,Canada,8116,1280,46887,27737,NorthAmerica
2011,390,BP,Oil & Gas Operations,United Kingdom,297107,-3719,272262,141014,Europe
2011,391,Enbridge,Oil & Gas Operations,Canada,15224,976,30312,22709,NorthAmerica
2011,391,Michelin Group,Consumer Durables,France,23950,1387,25268,14494,Europe
2011,393,Swisscom,Telecommunications Services,Switzerland,12835,1939,22526,22731,Europe
2011,394,Newmont Mining,Diversified Metals & Mining,United States of America,9540,2277,25663,25709,NorthAmerica
2011,394,Viacom,Media,United States of America,13165,1464,22429,27327,NorthAmerica
2011,396,Texas Instruments,Semiconductors,United States of America,13966,3228,13401,40307,NorthAmerica
2011,397,Research In Motion,Technology Hardware & Equipment,Canada,18431,3187,12085,32908,NorthAmerica
2011,398,KB Financial Group,Diversified Financials,South Korea,15308,463,225119,19278,Asia
2011,398,Lloyds Banking Group,Banking,United Kingdom,96635,-499,1545940,66697,Europe
2011,398,United Overseas Bank,Banking,Singapore,5196,2101,166877,23036,Asia
2011,401,Canadian National,Transportation,Canada,8350,2117,25367,34057,NorthAmerica
2011,402,Ahold,Food Markets,Netherlands,39211,1133,19754,15629,Europe
2011,403,Oversea-Chinese Banking,Banking,Singapore,5207,1756,178919,24402,Asia
2011,404,FirstRand,Banking,South Africa,8003,1276,110203,15532,Africa
2011,404,Royal Bank of Scotland,Banking,United Kingdom,66172,-1562,2265810,75148,Europe
2011,406,Femsa,"Food, Drink & Tobacco",Mexico,13732,3257,18099,18614,NorthAmerica
2011,407,SAIC Motor,Consumer Durables,China,20262,966,20041,25937,Asia
2011,408,Ebay,Retailing,United States of America,9156,1801,22004,40146,NorthAmerica
2011,409,CIC Group,Banking,France,16658,1149,337037,7946,Europe
2011,410,General Mills,"Food, Drink & Tobacco",United States of America,14799,1630,18378,23722,NorthAmerica
2011,411,EnCana,Oil & Gas Operations,Canada,8870,1499,34020,22488,NorthAmerica
2011,412,Fortum,Utilities,Finland,8428,1740,29277,27060,Europe
2011,413,Heineken Holding,"Food, Drink & Tobacco",Netherlands,21597,964,35041,13030,Europe
2011,414,Illinois Tool Works,Capital Goods,United States of America,15870,1527,16250,27219,NorthAmerica
2011,415,Pub Svc Enterprise,Utilities,United States of America,11793,1564,29909,16386,NorthAmerica
2011,416,Corning,Technology Hardware & Equipment,United States of America,6632,3556,25833,33365,NorthAmerica
2011,417,WPP,Media,Ireland,14557,914,37992,15767,Europe
2011,418,Coal India,Diversified Metals & Mining,India,10415,2194,15560,46062,Asia
2011,419,Norfolk Southern,Transportation,United States of America,9516,1496,28199,23692,NorthAmerica
2011,420,JFE Holdings,Diversified Metals & Mining,Japan,30435,489,41399,18713,Asia
2011,421,Automatic Data,Business Services & Supplies,United States of America,9167,1168,32660,25024,NorthAmerica
2011,421,Transocean,Oil & Gas Operations,Switzerland,9576,956,36811,25678,Europe
2011,423,Edison International,Utilities,United States of America,12409,1308,45530,12303,NorthAmerica
2011,423,Fresenius,Health Care Equipment & Services,Germany,21382,833,31630,14665,Europe
2011,425,Akzo Nobel,Chemicals,Netherlands,19598,1009,25892,15290,Europe
2011,426,Baxter International,Health Care Equipment & Services,United States of America,12843,1420,17489,30478,NorthAmerica
2011,427,Macquarie Group,Diversified Financials,Australia,9782,962,132919,12340,Oceanic
2011,428,Standard Life,Insurance,United Kingdom,29073,676,241296,8161,Europe
2011,429,National Bank of Greece,Banking,Greece,12410,1322,162442,8627,Europe
2011,430,Syngenta,Chemicals,Switzerland,12902,1548,16495,29315,Europe
2011,431,Consolidated Edison,Utilities,United States of America,13325,1003,36146,14677,NorthAmerica
2011,432,Cenovus Energy,Oil & Gas Operations,Canada,13056,999,22236,26880,NorthAmerica
2011,432,Covidien,Health Care Equipment & Services,Ireland,10554,1647,19973,26041,Europe
2011,434,Baker Hughes,Oil & Gas Operations,United States of America,14414,812,22986,29960,NorthAmerica
2011,435,Formosa Petrochemical,Oil & Gas Operations,Taiwan,19869,1225,13902,28209,Asia
2011,436,MAN,Capital Goods,Germany,19687,957,21830,17417,Europe
2011,437,Asahi Glass,Construction,Japan,15880,1518,21366,15062,Asia
2011,437,Colgate-Palmolive,Consumer Durables,United States of America,15564,2203,11172,39105,NorthAmerica
2011,439,Entergy,Utilities,United States of America,11488,1270,38685,13193,NorthAmerica
2011,439,Pernod Ricard,"Food, Drink & Tobacco",France,8667,1164,31602,23908,Europe
2011,439,Sampo,Insurance,Finland,8276,1478,39266,17128,Europe
2011,442,Express Scripts,Health Care Equipment & Services,United States of America,44973,1181,10558,27735,NorthAmerica
2011,443,Rolls-Royce Group,Aerospace & Defense,United Kingdom,17293,841,24711,17896,Europe
2011,444,Mitsui Fudosan,Real Estate,Japan,14817,643,39586,17178,Asia
2011,445,Tele Norte Leste,Telecommunications Services,Brazil,16769,812,37122,13200,SouthAmerica
2011,446,Merck,Drugs & Biotechnology,Germany,12437,846,29239,19998,Europe
2011,447,Monsanto,Chemicals,United States of America,10635,1135,18814,36233,NorthAmerica
2011,448,Sun Hung Kai Properties,Real Estate,Hong Kong,4264,3601,45151,41083,Asia
2011,449,Etisalat,Telecommunications Services,United Arab Emirates,8693,2078,20486,24323,Asia
2011,449,FirstEnergy,Utilities,United States of America,13339,784,34805,16080,NorthAmerica
2011,451,Lincoln National,Insurance,United States of America,10407,980,193824,9562,NorthAmerica
2011,452,Novo Nordisk,Drugs & Biotechnology,Denmark,10908,2585,10721,71300,Europe
2011,453,Bharti Airtel,Telecommunications Services,India,9332,2044,16719,27098,Asia
2011,454,MS&AD Insurance,Insurance,Japan,19417,403,80407,15317,Asia
2011,455,Rogers Communications,Telecommunications Services,Canada,12264,1538,17441,19305,NorthAmerica
2011,456,Sony,Consumer Durables,Japan,77225,-437,133375,34419,Asia
2011,457,Xerox,Business Services & Supplies,United States of America,21633,606,30600,14554,NorthAmerica
2011,458,Maybank,Banking,Malaysia,5156,1177,103517,20979,Asia
2011,459,Sabanci Holding,Conglomerates,Turkey,12564,839,74465,9668,Asia
2011,460,LG Chem,Chemicals,South Korea,16847,1909,11260,22776,Asia
2011,461,Thermo Fisher,Health Care Equipment & Services,United States of America,10789,1036,21349,21581,NorthAmerica
2011,462,Manulife Financial,Insurance,Canada,37874,-314,420124,31584,NorthAmerica
2011,463,CRH,Construction,Ireland,22989,578,28274,14902,Europe
2011,464,MCC,Construction,China,24172,654,33154,11062,Asia
2011,465,CIMB Group Holdings,Banking,Malaysia,5267,1142,87352,19511,Asia
2011,466,Suncorp-Metway,Diversified Financials,Australia,12486,656,80443,10554,Oceanic
2011,467,Investor,Diversified Financials,Sweden,5369,4574,32922,17624,Europe
2011,468,H&M,Consumer Durables,Sweden,15438,2659,8264,53372,Europe
2011,469,Inpex,Oil & Gas Operations,Japan,8993,1147,21289,24008,Asia
2011,470,Delta Air Lines,Airline,United States of America,31755,593,43188,9375,NorthAmerica
2011,471,Waste Management,Business Services & Supplies,United States of America,12515,953,21476,17531,NorthAmerica
2011,472,Valero Energy,Oil & Gas Operations,United States of America,82233,324,37621,15920,NorthAmerica
2011,473,Hitachi,Consumer Durables,Japan,95963,-1145,94581,27266,Asia
2011,474,CBS,Media,United States of America,14060,724,26143,16003,NorthAmerica
2011,475,Progressive,Insurance,United States of America,14963,1068,21150,13762,NorthAmerica
2011,476,Mosaic,Chemicals,United States of America,8455,1942,14199,34032,NorthAmerica
2011,477,Carlsberg,"Food, Drink & Tobacco",Denmark,10778,960,25731,16006,Europe
2011,478,LG Display,Consumer Durables,South Korea,22073,1001,21196,11139,Asia
2011,479,Hyundai Mobis,Consumer Durables,South Korea,14784,1345,12203,23485,Asia
2011,480,Praxair,Chemicals,United States of America,10116,1195,15274,29718,NorthAmerica
2011,481,Principal Financial,Diversified Financials,United States of America,9159,699,145631,10372,NorthAmerica
2011,482,Panasonic,Consumer Durables,Japan,79372,-1107,85613,26874,Asia
2011,483,Humana,Health Care Equipment & Services,United States of America,33868,1099,16103,10863,NorthAmerica
2011,484,TE Connectivity,Consumer Durables,Switzerland,12378,1196,18102,15436,Europe
2011,485,Grupo Mexico,Diversified Metals & Mining,Mexico,8315,1760,14851,27552,NorthAmerica
2011,486,Progress Energy,Utilities,United States of America,10190,856,33054,13600,NorthAmerica
2011,487,Eaton,Capital Goods,United States of America,13715,929,17252,17571,NorthAmerica
2011,488,Potash of Saskatchewan,Chemicals,Canada,6539,1806,15619,46017,NorthAmerica
2011,489,International Paper,Materials,United States of America,25179,644,25368,11429,NorthAmerica
2011,489,Sysco,Food Markets,United States of America,38430,1143,10328,16217,NorthAmerica
2011,491,Mitsubishi Electric,Capital Goods,Japan,35880,303,31570,24247,Asia
2011,492,Fifth Third Bancorp,Banking,United States of America,7218,753,111007,12747,NorthAmerica
2011,493,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,22748,1061,12540,16282,Europe
2011,494,UC Rusal,Diversified Metals & Mining,Russia,8551,860,23741,23011,Europe
2011,495,CLP Holdings,Utilities,Hong Kong,7514,1329,22531,19680,Asia
2011,496,Kohl's,Retailing,United States of America,18391,1115,13564,15924,NorthAmerica
2011,497,National Bank of Canada,Banking,Canada,5467,1131,152470,12405,NorthAmerica
2011,498,Gilead Sciences,Drugs & Biotechnology,United States of America,7949,2901,11593,32471,NorthAmerica
2011,499,Larsen & Toubro,Construction,India,9797,1216,15727,20713,Asia
2011,500,Shin-Etsu Chemical,Chemicals,Japan,9810,897,18697,22212,Asia
2011,501,J Sainsbury,Food Markets,United Kingdom,30294,888,16466,10971,Europe
2011,502,Staples,Retailing,United States of America,24545,882,13912,14591,NorthAmerica
2011,503,Discover Financial Services,Diversified Financials,United States of America,8241,765,60785,11903,NorthAmerica
2011,504,VimpelCom,Telecommunications Services,Netherlands,9570,1577,14707,18904,Europe
2011,505,Macy's,Retailing,United States of America,25003,847,20631,10049,NorthAmerica
2011,506,Wm Morrison Supermarkets,Food Markets,United Kingdom,25418,975,14496,12163,Europe
2011,507,AMP,Diversified Financials,Australia,7562,747,90900,11127,Oceanic
2011,508,Hannover Re,Insurance,Germany,15197,994,62453,6450,Europe
2011,509,Toshiba,Consumer Durables,Japan,68283,-211,54532,25417,Asia
2011,510,PKO Bank Polski,Banking,Poland,4905,1070,57335,18177,Europe
2011,511,Reed Elsevier,Media,United Kingdom,9446,1002,17406,19440,Europe
2011,512,Tata Motors,Consumer Durables,India,20181,574,19307,15219,Asia
2011,513,SCA-Svenska Cellulosa,Consumer Durables,Sweden,16253,827,21268,11412,Europe
2011,514,Telus,Telecommunications Services,Canada,9841,1041,19724,15450,NorthAmerica
2011,515,Sandvik,Capital Goods,Sweden,12309,988,13387,21860,Europe
2011,516,Pearson,Media,United Kingdom,8835,2023,16270,14246,Europe
2011,517,Kellogg,"Food, Drink & Tobacco",United States of America,12397,1247,11847,20095,NorthAmerica
2011,518,Cathay Financial,Insurance,Taiwan,10147,346,134298,16391,Asia
2011,519,Fubon Financial,Diversified Financials,Taiwan,7916,623,95461,11126,Asia
2011,520,Magna International,Consumer Durables,Canada,24102,973,13898,12152,NorthAmerica
2011,521,Astellas Pharma,Drugs & Biotechnology,Japan,10431,1308,14098,17837,Asia
2011,522,Atlas Copco,Capital Goods,Sweden,10406,1477,10459,29992,Europe
2011,523,PPL,Utilities,United States of America,8521,938,32837,12236,NorthAmerica
2011,523,Tatneft,Oil & Gas Operations,Russia,9340,1794,16281,13631,Europe
2011,525,Aon,Insurance,United States of America,8512,707,28982,17071,NorthAmerica
2011,526,Finmeccanica,Aerospace & Defense,Italy,25027,660,41490,7136,Europe
2011,527,Omnicom Group,Media,United States of America,12542,828,19566,14048,NorthAmerica
2011,528,Ingersoll-Rand,Conglomerates,Ireland,14079,642,19991,15335,Europe
2011,529,Swire Pacific,Conglomerates,Hong Kong,3759,4924,34823,21579,Asia
2011,530,Reynolds American,Oil & Gas Operations,United States of America,8551,1113,17078,19666,NorthAmerica
2011,530,Murphy Oil,"Food, Drink & Tobacco",United States of America,23345,798,14233,13419,NorthAmerica
2011,532,Unum Group,Insurance,United States of America,10193,886,57308,8151,NorthAmerica
2011,533,Saudi Electricity,Utilities,Saudi Arabia,7429,608,50896,14499,Asia
2011,534,NKSJ Holdings,Insurance,Japan,28274,268,98630,12260,Asia
2011,535,Cepsa,Oil & Gas Operations,Spain,29564,849,15306,10398,Europe
2011,536,China Vanke,Real Estate,China,6663,1076,32723,13835,Asia
2011,537,Natixis,Banking,France,24739,-2449,640106,16497,Europe
2011,538,Sempra Energy,Oil & Gas Operations,United States of America,9003,749,30283,12930,NorthAmerica
2011,539,Noble Group,Conglomerates,Hong Kong,56665,605,17165,9603,Asia
2011,540,Cheung Kong,Real Estate,Hong Kong,2283,2565,38363,36638,Asia
2011,541,Aeon,Retailing,Japan,56862,350,41904,9287,Asia
2011,541,Steel Authority of India,Diversified Metals & Mining,India,9036,1527,15701,14186,Asia
2011,543,Tenaris,Oil & Gas Operations,Luxembourg,7821,1143,14184,26370,Europe
2011,544,Kyushu Electric Power,Utilities,Japan,15461,447,42107,10858,Asia
2011,545,Xcel Energy,Utilities,United States of America,10311,756,27388,11734,NorthAmerica
2011,546,AmerisourceBergen,Drugs & Biotechnology,United States of America,78507,646,14132,10147,NorthAmerica
2011,546,Nippon Steel,Diversified Metals & Mining,Japan,37318,-123,53212,23284,Asia
2011,548,Applied Materials,Semiconductors,United States of America,10386,1361,11274,19791,NorthAmerica
2011,549,China Coal Energy,Diversified Metals & Mining,China,7791,1148,15322,21523,Asia
2011,550,Tenaga Nasional,Utilities,Malaysia,9625,1017,23589,11144,Asia
2011,551,CSN-Cia Siderurgica,Diversified Metals & Mining,Brazil,6299,1491,16259,22624,SouthAmerica
2011,552,Cathay Pacific Airways,Airline,Hong Kong,11523,1808,17228,9465,Asia
2011,553,Bombardier,Aerospace & Defense,Canada,17692,614,22244,10775,NorthAmerica
2011,554,Al Rajhi Bank,Banking,Saudi Arabia,3305,1806,49288,31197,Asia
2011,555,Woodside Petroleum,Oil & Gas Operations,Australia,4658,1750,20226,32865,Oceanic
2011,556,TJX Cos,Retailing,United States of America,21942,1343,7972,19699,NorthAmerica
2011,557,VTB Bank,Banking,Russia,14106,-2092,118079,34390,Europe
2011,558,Komatsu,Capital Goods,Japan,15318,359,20576,30527,Asia
2011,559,Talisman Energy,Oil & Gas Operations,Canada,6956,652,24348,23700,NorthAmerica
2011,560,Marsh & McLennan,Insurance,United States of America,10550,851,15310,16470,NorthAmerica
2011,561,Cummins,Capital Goods,United States of America,13226,1040,10402,19534,NorthAmerica
2011,562,Goldcorp,Diversified Metals & Mining,Canada,3800,1574,28809,37699,NorthAmerica
2011,563,Solvay,Chemicals,Belgium,9098,2379,18014,9581,Europe
2011,564,Sanlam,Insurance,South Africa,9244,756,54595,8218,Africa
2011,565,Air Prods & Chems,Chemicals,United States of America,9244,1046,13460,18702,NorthAmerica
2011,566,Orix,Diversified Financials,Japan,9481,404,81938,11650,Asia
2011,567,Assoc British Foods,"Food, Drink & Tobacco",United Kingdom,15986,859,14352,11975,Europe
2011,568,PPG Industries,Chemicals,United States of America,13423,769,14975,14052,NorthAmerica
2011,569,Banco Popular Español,Banking,Spain,6927,790,174589,7977,Europe
2011,570,Citic Pacific,Diversified Metals & Mining,Hong Kong,9084,1147,24727,9791,Asia
2011,571,Alpiq Holding,Utilities,Switzerland,15101,683,19731,10901,Europe
2011,572,Industrial Bank of Korea,Banking,South Korea,8147,609,132676,8352,Asia
2011,573,Formosa Chems & Fibre,Chemicals,Taiwan,9265,920,13849,19025,Asia
2011,574,Dongfeng Motor Group,Consumer Durables,China,13441,916,12351,14936,Asia
2011,575,Huaneng Power Intl,Utilities,China,11237,722,28931,9547,Asia
2011,576,Swiss Life Holding,Insurance,Switzerland,24485,539,139120,5169,Europe
2011,577,Keppel,Conglomerates,Singapore,7625,1265,16378,14800,Asia
2011,578,Adidas,Consumer Durables,Germany,16051,759,13563,13352,Europe
2011,579,Usiminas,Diversified Metals & Mining,Brazil,7809,947,18928,15177,SouthAmerica
2011,580,Old Mutual,Insurance,United Kingdom,33778,-442,303041,11728,Europe
2011,581,MOL,Oil & Gas Operations,Hungary,20668,485,21547,11137,Europe
2011,582,Las Vegas Sands,Casinos & Gaming,United States of America,6853,599,21044,29102,NorthAmerica
2011,583,Galp Energia,Oil & Gas Operations,Portugal,18739,590,11983,17513,Europe
2011,584,Yahoo,IT Software & Services,United States of America,6325,1232,14928,22810,NorthAmerica
2011,585,Alcoa,Diversified Metals & Mining,United States of America,21013,254,39293,17035,NorthAmerica
2011,586,Falabella,Retailing,Chile,8694,812,14067,22106,SouthAmerica
2011,586,Lotte Shopping,Retailing,South Korea,13737,614,21127,11030,Asia
2011,588,T&D Holdings,Insurance,Japan,23739,260,136083,9749,Asia
2011,589,HDFC Bank,Banking,India,4521,670,49472,22390,Asia
2011,590,Franklin Resources,Diversified Financials,United States of America,6176,1591,12392,26993,NorthAmerica
2011,591,Korea Electric Power,Utilities,South Korea,29167,-83,78592,14980,Asia
2011,592,Chunghwa Telecom,Telecommunications Services,Taiwan,6201,1368,14023,23133,Asia
2011,593,Tokyo Gas,Oil & Gas Operations,Japan,15148,576,19134,11655,Asia
2011,594,QNB,Banking,Qatar,3203,1567,61352,19285,Asia
2011,595,Yara International,Chemicals,Norway,10990,1499,10979,13715,Europe
2011,596,Adecco,Business Services & Supplies,Switzerland,27295,619,11910,12452,Europe
2011,597,Otsuka Holding,Drugs & Biotechnology,Japan,11602,722,15244,13759,Asia
2011,598,PGE Polska Grupa,Utilities,Poland,6904,1015,18556,14790,Europe
2011,599,PKN Orlen,Oil & Gas Operations,Poland,28178,800,17257,7425,Europe
2011,600,Stora Enso,Materials,Finland,13784,1025,17340,8573,Europe
2011,601,Spectra Energy,Oil & Gas Operations,United States of America,4945,1049,26686,17007,NorthAmerica
2011,602,Abertis,Transportation,Spain,5305,886,32860,14428,Europe
2011,603,Micron Technology,Semiconductors,United States of America,8994,1801,14617,10212,NorthAmerica
2011,604,Banca MPS,Banking,Italy,13297,315,317162,8607,Europe
2011,604,Kyocera,Consumer Durables,Japan,11490,429,19651,19094,Asia
2011,606,Stryker,Health Care Equipment & Services,United States of America,7320,1273,10895,24656,NorthAmerica
2011,607,Westfield Group,Real Estate,Australia,3751,1138,36774,22096,Oceanic
2011,608,Transneft,Oil & Gas Operations,Russia,11581,3972,46836,2192,Europe
2011,609,Yum Brands,"Hotels, Restaurants & Leisure",United States of America,11343,1158,8316,24578,NorthAmerica
2011,610,CenturyTel,Telecommunications Services,United States of America,7042,948,22038,12362,NorthAmerica
2011,611,Cencosud,Retailing,Chile,13257,634,13316,14794,SouthAmerica
2011,611,Delhaize Group,Food Markets,Belgium,27972,770,14626,8302,Europe
2011,611,Sprint Nextel,Telecommunications Services,United States of America,32563,-3465,51654,14952,NorthAmerica
2011,614,Eletrobrás,Utilities,Brazil,14950,98,76281,20512,SouthAmerica
2011,615,Unibail-Rodamco,Real Estate,France,2202,2929,33495,18697,Europe
2011,616,Nexen,Oil & Gas Operations,Canada,5863,1205,22047,13467,NorthAmerica
2011,617,HJ Heinz,"Food, Drink & Tobacco",United States of America,10543,958,11093,16068,NorthAmerica
2011,618,Suzuki Motor,Consumer Durables,Japan,26419,309,24401,13014,Asia
2011,619,L-3 Communications,Aerospace & Defense,United States of America,15680,955,15451,8638,NorthAmerica
2011,620,Siam Cement,Construction,Thailand,10022,1243,11833,12688,Asia
2011,620,UPM-Kymmene,Materials,Finland,11946,751,18048,10082,Europe
2011,622,Safeway,Food Markets,United States of America,41050,590,15148,8417,NorthAmerica
2011,623,Sumitomo Realty & Dev,Real Estate,Japan,7700,564,33811,11626,Asia
2011,624,Raiffeisen International Bank-Holding,Banking,Austria,10778,304,109264,10827,Europe
2011,625,Zain,Telecommunications Services,Kuwait,4707,3707,13189,21095,Asia
2011,626,Charles Schwab,Diversified Financials,United States of America,4447,454,92568,22490,NorthAmerica
2011,626,Weston,Food Markets,Canada,32213,455,20987,8682,NorthAmerica
2011,628,Portugal Telecom,Telecommunications Services,Portugal,5010,7593,19422,10237,Europe
2011,629,Belgacom,Telecommunications Services,Belgium,8771,1695,11206,12523,Europe
2011,630,Halkbank,Banking,Turkey,4813,1195,47306,9767,Asia
2011,631,Mitsubishi Heavy Inds,Capital Goods,Japan,31468,152,45521,14686,Asia
2011,633,Fiat Industrial,Capital Goods,Italy,25742,-808,43045,16354,Europe
2011,634,Annaly Capital Mgmt,Real Estate,United States of America,2683,1267,83027,14242,NorthAmerica
2011,634,Tohoku Electric Power,Utilities,Japan,17798,276,40254,11492,Asia
2011,636,Atlantia,Transportation,Italy,4975,906,32028,13205,Europe
2011,636,SLM,Diversified Financials,United States of America,6776,530,205307,7872,NorthAmerica
2011,638,Vienna Insurance Group,Insurance,Austria,12517,488,50263,7081,Europe
2011,639,Bharat Heavy Electricals,Capital Goods,India,7397,965,11456,21365,Asia
2011,640,Citic Securities,Diversified Financials,China,3551,1617,26028,21738,Asia
2011,641,MTR,Transportation,Hong Kong,3797,1551,23368,21532,Asia
2011,642,Ageas,Insurance,Belgium,18882,299,133038,7135,Europe
2011,643,Hindalco Industries,Diversified Metals & Mining,India,13507,876,15422,8701,Asia
2011,644,RSA Insurance Group,Insurance,United Kingdom,12514,535,36021,7450,Europe
2011,645,Richemont,Retailing,Switzerland,7376,854,10033,32204,Europe
2011,646,Kingfisher,Retailing,United Kingdom,16805,621,15734,9085,Europe
2011,647,Agrium,Chemicals,Canada,10520,714,12717,14056,NorthAmerica
2011,648,Sodexo,Business Services & Supplies,France,19360,519,14760,10392,Europe
2011,649,Public Bank,Banking,Malaysia,3354,988,73232,15140,Asia
2011,650,Parker-Hannifin,Capital Goods,United States of America,11097,853,10619,13823,NorthAmerica
2011,651,"Becton, Dickinson",Health Care Equipment & Services,United States of America,7346,1317,10071,17439,NorthAmerica
2011,652,Bank Mandiri,Banking,Indonesia,4056,759,41363,16186,Asia
2011,653,Punjab National Bank,Banking,India,5674,886,67527,7451,Asia
2011,654,Computer Sciences,IT Software & Services,United States of America,16161,828,15756,7398,NorthAmerica
2011,655,KT,Telecommunications Services,South Korea,16859,425,22763,9217,Asia
2011,655,Wharf (Holdings),Conglomerates,Hong Kong,2264,2257,24516,20050,Asia
2011,657,Mitsubishi Estate,Real Estate,Japan,10844,127,46525,27468,Asia
2011,658,Asahi Breweries,"Food, Drink & Tobacco",Japan,13016,654,16952,8862,Asia
2011,658,STMicroelectronics,Semiconductors,Switzerland,10492,842,13048,11043,Europe
2011,660,Liberty Media-Interactive,Retailing,United States of America,8932,871,16294,9801,NorthAmerica
2011,661,Northern Trust,Banking,United States of America,4026,670,83844,12335,NorthAmerica
2011,662,Weyerhaeuser,Materials,United States of America,6552,1281,13429,13074,NorthAmerica
