Year,Rank,Company,Industry,Country,Sales,Profits,Assets,Market Value,Region
2016,331,Merck,Drugs & Biotechnology,Germany,14244,1236,42134,40011,Europe
2016,332,United Overseas Bank,Banking,Singapore,7733,2333,222831,23355,Asia
2016,333,Commerzbank,Banking,Germany,18672,1178,587552,11754,Europe
2016,334,Ameriprise Financial,Diversified Financials,United States of America,12205,1562,145342,16818,NorthAmerica
2016,335,Haitong Securities,Diversified Financials,China,8694,2525,88772,25080,Asia
2016,336,Reckitt Benckiser Group,Consumer Durables,United Kingdom,13558,2663,22504,68015,Europe
2016,337,PTT PCL,Oil & Gas Operations,Thailand,59141,561,61374,25270,Asia
2016,338,SEB,Banking,Sweden,8149,1965,296060,21724,Europe
2016,339,NN Group,Insurance,Netherlands,15289,1737,175889,11492,Europe
2016,340,China Resources Land,Real Estate,Hong Kong,13666,2261,50223,17425,Asia
2016,341,Fannie Mae,Diversified Financials,United States of America,111954,10954,3221917,2003,NorthAmerica
2016,342,Southwest Airlines,Airline,United States of America,20232,2242,22241,30176,NorthAmerica
2016,343,Aegon,Insurance,Netherlands,32983,687,441291,13000,Europe
2016,344,Macquarie Group,Diversified Financials,Australia,11197,1468,146833,17629,Oceanic
2016,345,SunTrust Banks,Banking,United States of America,8208,1928,190817,21190,NorthAmerica
2016,346,BAE Systems,Aerospace & Defense,United Kingdom,25647,1403,29600,22378,Europe
2016,347,CaixaBank,Banking,Spain,12515,903,373965,18788,Europe
2016,348,China Huarong Asset Management,Banking,China,11309,2304,118458,14254,Asia
2016,349,Baidu,IT Software & Services,China,10545,5282,22769,66051,Asia
2016,350,Charles Schwab,Diversified Financials,United States of America,6680,1557,191000,39272,NorthAmerica
2016,351,KB Financial Group,Banking,South Korea,13846,1416,282030,12133,Asia
2016,352,Old Mutual,Diversified Financials,United Kingdom,17990,970,192914,13723,Europe
2016,353,Peugeot,Consumer Durables,France,60631,997,53797,12413,Europe
2016,354,Automatic Data,Business Services & Supplies,United States of America,11247,1426,39900,41010,NorthAmerica
2016,355,Evergrande Real Estate,Real Estate,China,21555,1679,116582,10032,Asia
2016,356,Saudi Telecom,Telecommunications Services,Saudi Arabia,13552,2489,25750,32648,Asia
2016,357,Svenska Handelsbanken,Banking,Sweden,6708,1946,352405,25219,Europe
2016,358,Tyson Foods,"Food, Drink & Tobacco",United States of America,39708,1372,23290,22901,NorthAmerica
2016,359,Wilmar International,"Food, Drink & Tobacco",Singapore,38782,1059,37939,16835,Asia
2016,360,Nokia,Technology Hardware & Equipment,Finland,14471,2735,22968,34605,Europe
2016,361,Transneft,Oil & Gas Operations,Russia,13306,2339,36683,20375,Europe
2016,362,Maybank,Banking,Malaysia,7622,1749,164981,22679,Asia
2016,363,Cheil Industries,Consumer Durables,South Korea,11791,2427,36128,22939,Asia
2016,364,Novo Nordisk,Drugs & Biotechnology,Denmark,16046,5183,13363,144893,Europe
2016,365,Marubeni,Trading Companies,Japan,61693,1242,64337,9491,Asia
2016,366,Standard Life,Insurance,United Kingdom,13764,2174,252342,9633,Europe
2016,367,Freddie Mac,Diversified Financials,United States of America,66484,6376,1986050,1047,NorthAmerica
2016,368,Canadian National Railway,Transportation,Canada,9857,2765,26653,51559,NorthAmerica
2016,369,SSE,Utilities,United Kingdom,51074,748,34240,21520,Europe
2016,370,BP,Oil & Gas Operations,United Kingdom,218702,-6465,261832,98954,Europe
2016,371,Indian Oil,Oil & Gas Operations,India,70626,803,38103,15644,Asia
2016,372,Sinohydro Group ,Construction,China,26409,1032,60800,13261,Asia
2016,373,Swedbank,Banking,Sweden,6585,1864,254888,23715,Europe
2016,374,China Cinda Asset Management,Diversified Financials,China,11474,2235,109951,12247,Asia
2016,375,Tesco,Food Markets,United Kingdom,82336,463,61185,21894,Europe
2016,376,CRH,Construction,Ireland,26209,803,34769,23420,Europe
2016,377,CSX,Transportation,United States of America,11402,1882,34610,26315,NorthAmerica
2016,378,SK Hynix,Semiconductors,South Korea,16609,3819,25311,17513,Asia
2016,379,International Airlines,Airline,United Kingdom,25316,1666,30665,15360,Europe
2016,380,Principal Financial Group,Insurance,United States of America,11912,1234,218686,12815,NorthAmerica
2016,381,Toyota Industries,Consumer Durables,Japan,18816,1540,39387,14826,Asia
2016,382,Mitsui Fudosan,Real Estate,Japan,13207,1030,43568,26291,Asia
2016,383,General Mills,"Food, Drink & Tobacco",United States of America,16934,1505,21632,35997,NorthAmerica
2016,384,Biogen Idec,Drugs & Biotechnology,United States of America,10858,3547,19505,61926,NorthAmerica
2016,385,Tata Consultancy Services,IT Software & Services,India,16595,3706,13498,71585,Asia
2016,386,Progressive,Insurance,United States of America,21510,1230,30722,19210,NorthAmerica
2016,387,NKSJ Holdings,Insurance,Japan,26747,820,85426,11930,Asia
2016,388,Philips,Conglomerates,Netherlands,26885,715,33649,26282,Europe
2016,389,Starbucks,"Hotels, Restaurants & Leisure",United States of America,20156,2542,12944,85257,NorthAmerica
2016,390,Femsa,"Food, Drink & Tobacco",Mexico,19430,1097,23700,33621,NorthAmerica
2016,391,Daiwa House Industry,Construction,Japan,25416,1251,26734,18762,Asia
2016,392,Michelin Group,Consumer Durables,France,23508,1286,25955,19561,Europe
2016,393,Consolidated Edison,Utilities,United States of America,12542,1193,45642,21036,NorthAmerica
2016,394,Texas Instruments,Semiconductors,United States of America,13000,2944,16230,58989,NorthAmerica
2016,395,Vodafone,Telecommunications Services,United Kingdom,64461,-2099,182405,87289,Europe
2016,396,Lincoln National,Insurance,United States of America,14002,1154,254012,10598,NorthAmerica
2016,397,Celgene,Drugs & Biotechnology,United States of America,9073,1602,27053,86390,NorthAmerica
2016,398,Magna International,Consumer Durables,Canada,32674,1969,19706,17319,NorthAmerica
2016,399,Edison International,Utilities,United States of America,11524,1049,50310,22367,NorthAmerica
2016,400,NTPC,Utilities,India,13300,1633,37145,17740,Asia
2016,401,Cheung Kong Property Holdings,Real Estate,Hong Kong,7463,2207,47974,25884,Asia
2016,402,Midea Group,Consumer Durables,China,22026,2022,19841,20240,Asia
2016,403,Sumitomo Mitsui Trust ,Banking,Japan,9204,1341,417721,13044,Asia
2016,404,HDFC,Diversified Financials,India,7949,1461,55804,26865,Asia
2016,405,Thomson Reuters,Media,United States of America,12205,1260,29095,30935,NorthAmerica
2016,406,EXOR,Diversified Financials,Italy,156933,580,174747,9075,Europe
2016,407,CenturyLink ,Telecommunications Services,United States of America,17900,878,47604,17144,NorthAmerica
2016,408,Norfolk Southern,Transportation,United States of America,10364,1628,33785,27052,NorthAmerica
2016,409,Eni,Oil & Gas Operations,Italy,87244,-9782,149806,57713,Europe
2016,410,Sempra Energy,Oil & Gas Operations,United States of America,10188,1350,41150,25214,NorthAmerica
2016,411,Petrobras,Oil & Gas Operations,Brazil,96290,-10429,227522,42068,SouthAmerica
2016,412,TJX Cos,Consumer Durables,United States of America,30945,2278,11499,50708,NorthAmerica
2016,413,Public Service Enterprise Group,Utilities,United States of America,10196,1679,37535,22896,NorthAmerica
2016,414,Talanx,Insurance,Germany,33940,814,159758,8566,Europe
2016,415,Mitsubishi Heavy Industries,Capital Goods,Japan,34208,765,46942,13038,Asia
2016,416,Richemont,Retailing,Switzerland,12352,1724,21150,37578,Europe
2016,417,Fujifilm Holdings,Consumer Durables,Japan,20806,901,28837,21184,Asia
2016,418,MasterCard,Diversified Financials,United States of America,9667,3808,16269,108216,NorthAmerica
2016,419,Vivendi,Telecommunications Services,France,11934,891,37962,28201,Europe
2016,420,Aon,Insurance,United Kingdom,11685,1385,27164,27881,Europe
2016,421,Monsanto,Chemicals,United States of America,13678,1456,19413,41098,NorthAmerica
2016,422,Barclays,Banking,United Kingdom,38889,-495,1650786,41774,Europe
2016,423,Chubu Electric Power,Utilities,Japan,24541,1332,45348,10123,Asia
2016,424,PayPal,Diversified Financials,United States of America,9145,1326,28881,48853,NorthAmerica
2016,425,CBS,Media,United States of America,13886,1413,23765,25707,NorthAmerica
2016,426,International Paper,Materials,United States of America,22365,938,30587,17828,NorthAmerica
2016,427,PPL,Utilities,United States of America,8891,1554,39301,24673,NorthAmerica
2016,428,GDF SUEZ,Utilities,France,77495,-5120,174523,38961,Europe
2016,429,Bank Rakyat Indonesia,Banking,Indonesia,7128,1896,63723,20375,Asia
2016,430,Paccar,Capital Goods,United States of America,19115,1604,21110,19856,NorthAmerica
2016,431,Poste Italiane,Insurance,Italy,34004,612,191011,9638,Europe
2016,432,Las Vegas Sands,Casinos & Gaming,United States of America,11393,1775,20987,37247,NorthAmerica
2016,433,National Commercial Bank,Banking,Saudi Arabia,5307,2430,120850,22445,Asia
2016,434,Fosun International,Diversified Metals & Mining,China,12509,1278,62421,12561,Asia
2016,435,Metallurgical Corp of China,Construction,China,33646,763,53029,11028,Asia
2016,436,Erste Group Bank,Banking,Austria,9787,1074,218145,12573,Europe
2016,437,EDP-Energias de Portugal,Utilities,Portugal,17207,1079,46208,12567,Europe
2016,438,Glencore International,Diversified Metals & Mining,Switzerland,170510,-4953,128485,33566,Europe
2016,439,Swiss Life Holding,Insurance,Switzerland,20555,906,189285,8358,Europe
2016,440,Steinhoff International,Consumer Durables,South Africa,13289,1408,25066,22799,Africa
2016,441,Statoil,Oil & Gas Operations,Norway,57952,-4646,109215,53617,Europe
2016,442,CLP Holdings,Utilities,Hong Kong,10409,2021,26317,23615,Asia
2016,443,Syngenta,Chemicals,Switzerland,13377,1321,19379,38291,Europe
2016,444,Country Garden Holdings,Real Estate,China,18069,1504,55740,9121,Asia
2016,445,The Priceline Group,Business Services & Supplies,United States of America,9224,2551,17421,66412,NorthAmerica
2016,446,GF Securities,Diversified Financials,China,6726,2107,64540,18832,Asia
2016,447,Isbank,Banking,Turkey,14572,1808,114496,7829,Asia
2016,448,Deutsche Bank,Banking,Germany,48312,-7533,1779716,26385,Europe
2016,449,Sampo,Insurance,Finland,7423,1836,38465,25437,Europe
2016,450,Royal Bank of Scotland,Banking,United Kingdom,25814,-2403,1201830,42437,Europe
2016,451,Koç Holding,Conglomerates,Turkey,25479,1308,25059,13522,Asia
2016,452,British Sky Broadcasting,Media,United Kingdom,17425,960,24001,23858,Europe
2016,453,Bharti Airtel,Telecommunications Services,India,14739,849,32970,21214,Asia
2016,454,Pernod Ricard,"Food, Drink & Tobacco",France,9864,1064,33995,28667,Europe
2016,455,BHP Billiton,Diversified Metals & Mining,Australia,30463,-6081,118669,80324,Oceanic
2016,456,Fifth Third Bancorp,Banking,United States of America,6815,1667,142430,14594,NorthAmerica
2016,457,Marsh & McLennan,Insurance,United States of America,12931,1602,18216,32423,NorthAmerica
2016,458,PPG,Chemicals,United States of America,15330,1406,17076,30194,NorthAmerica
2016,459,H&M,Consumer Durables,Sweden,21725,2338,10285,60841,Europe
2016,460,Illinois Tool Works,Capital Goods,United States of America,13337,1909,15437,37767,NorthAmerica
2016,461,Credit Suisse Group,Diversified Financials,Switzerland,34844,-3075,819985,30280,Europe
2016,462,Bank Mandiri,Banking,Indonesia,7512,1518,66018,17636,Asia
2016,463,Sasol,Chemicals,South Africa,13294,1368,24409,20870,Africa
2016,464,Tenaga Nasional,Utilities,Malaysia,11178,1495,27547,20991,Asia
2016,465,Coal India,Diversified Metals & Mining,India,11789,2223,17875,27317,Asia
2016,466,eBay,Retailing,United States of America,13136,1725,17785,27880,NorthAmerica
2016,467,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,27165,1342,13250,28878,Europe
2016,468,Johnson Controls,Consumer Durables,United States of America,36317,447,31222,27180,NorthAmerica
2016,469,Swisscom,Telecommunications Services,Switzerland,12128,1414,21128,26059,Europe
2016,470,China Reinsurance Group,Insurance,China,13480,1206,50712,11030,Asia
2016,471,Xcel Energy,Utilities,United States of America,11020,985,39054,19836,NorthAmerica
2016,472,Stryker,Health Care Equipment & Services,United States of America,10062,1617,19668,40827,NorthAmerica
2016,473,Rio Tinto,Diversified Metals & Mining,United Kingdom,34835,-858,91564,62821,Europe
2016,474,Grupo ACS,Construction,Spain,38729,804,38324,10225,Europe
2016,475,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,19163,1128,15068,35723,Europe
2016,476,Hilton Worldwide Holdings,"Hotels, Restaurants & Leisure",United States of America,11272,1404,25716,21428,NorthAmerica
2016,477,Kimberly-Clark,Consumer Durables,United States of America,18591,1013,14842,45693,NorthAmerica
2016,478,Daikin Industries,Construction,Japan,16801,1095,19346,23934,Asia
2016,479,Viacom,Media,United States of America,13078,1871,22362,17332,NorthAmerica
2016,480,Deutsche Lufthansa,Airline,Germany,35548,1883,36251,7279,Europe
2016,481,ConocoPhillips,Oil & Gas Operations,United States of America,29447,-4428,97484,58971,NorthAmerica
2016,482,Garanti Bank,Banking,Turkey,8269,1383,94236,12499,Asia
2016,483,Teliasonera,Telecommunications Services,Sweden,11481,1016,31008,21040,Europe
2016,484,Axis Bank,Banking,India,7289,1218,74669,17003,Asia
2016,485,HeidelbergCement,Construction,Germany,14931,887,32002,16577,Europe
2016,486,Royal Ahold,Food Markets,Netherlands,42364,943,17250,17531,Europe
2016,487,Swire Pacific,Conglomerates,Hong Kong,7854,1732,46756,15757,Asia
2016,488,Praxair,Chemicals,United States of America,10776,1547,18319,34124,NorthAmerica
2016,489,Suzuki Motor,Consumer Durables,Japan,26664,985,23242,14196,Asia
2016,490,Samsung Fire & Marine,Insurance,South Korea,16915,717,52781,12241,Asia
2016,491,Omnicom Group,Media,United States of America,15164,1092,22111,20009,NorthAmerica
2016,492,Ecolab,Chemicals,United States of America,13545,1002,18642,34132,NorthAmerica
2016,493,Ally Financial,Banking,United States of America,10124,1289,160478,8942,NorthAmerica
2016,494,AmerisourceBergen,Drugs & Biotechnology,United States of America,139082,395,30756,20714,NorthAmerica
2016,495,E.ON,Utilities,Germany,128877,-7761,133888,20938,Europe
2016,496,Komatsu,Capital Goods,Japan,15798,1167,22198,17755,Asia
2016,497,Corning,Technology Hardware & Equipment,United States of America,9091,1339,28547,23084,NorthAmerica
2016,498,TE Connectivity,Consumer Durables,Switzerland,11887,2044,17841,21893,Europe
2016,499,CIC Group,Banking,France,12331,1232,275894,7393,Europe
2016,500,Colgate-Palmolive,Consumer Durables,United States of America,16034,1384,11958,61609,NorthAmerica
2016,501,SK Innovation ,Oil & Gas Operations,South Korea,42725,720,26745,12962,Asia
2016,502,FirstRand,Banking,South Africa,5763,1731,73538,18457,Africa
2016,503,Fiat Chrysler Automobiles ,Consumer Durables,United Kingdom,122740,370,114105,10403,Europe
2016,504,Level 3 Communications,Telecommunications Services,United States of America,8229,3433,24145,19182,NorthAmerica
2016,505,Larsen & Toubro,Construction,India,15123,733,32650,17690,Asia
2016,506,SK Telecom,Telecommunications Services,South Korea,15141,1327,24375,14155,Asia
2016,507,Formosa Petrochemical,Oil & Gas Operations,Taiwan,19825,1490,12953,26713,Asia
2016,508,Kubota,Capital Goods,Japan,13709,1198,21057,19639,Asia
2016,509,Dongfeng Motor Group,Consumer Durables,China,20152,1842,24761,9853,Asia
2016,510,AMP,Diversified Financials,Australia,10309,729,101645,13147,Oceanic
2016,511,Ageas,Insurance,Netherlands,13382,854,112855,8768,Europe
2016,512,Cummins,Capital Goods,United States of America,19104,1399,15134,19779,NorthAmerica
2016,513,FirstEnergy,Utilities,United States of America,14931,578,52187,14638,NorthAmerica
2016,514,Mapfre,Insurance,Spain,22572,786,64765,8152,Europe
2016,515,Macy's,Retailing,United States of America,27079,1072,20576,12770,NorthAmerica
2016,516,Standard Chartered,Banking,United Kingdom,20549,-2178,640483,26303,Europe
2016,517,DISH Network,Media,United States of America,15069,747,22887,23124,NorthAmerica
2016,518,Sysco,Food Markets,United States of America,48865,767,13089,25842,NorthAmerica
2016,519,JBS,"Food, Drink & Tobacco",Brazil,48772,1389,31288,6952,SouthAmerica
2016,520,Baxter International,Health Care Equipment & Services,United States of America,12747,968,20975,23834,NorthAmerica
2016,521,Thales,Aerospace & Defense,France,15595,848,23421,17797,Europe
2016,522,Akzo Nobel,Chemicals,Netherlands,16222,1169,18493,17668,Europe
2016,523,MTN Group,Telecommunications Services,South Africa,11507,1581,20255,18853,Africa
2016,524,Becton Dickinson,Health Care Equipment & Services,United States of America,11216,688,26046,33865,NorthAmerica
2016,525,Simon Property Group,Real Estate,United States of America,5258,1577,30651,62546,NorthAmerica
2016,526,Veolia Environnement,Utilities,France,27684,499,38986,13315,Europe
2016,527,Shin-Etsu Chemical,Chemicals,Japan,10754,1198,20496,24378,Asia
2016,528,Investor AB,Diversified Financials,Sweden,4975,2066,39953,28780,Europe
2016,529,Suncorp Group,Insurance,Australia,10245,774,68713,12471,Oceanic
2016,530,GFNorte,Banking,Mexico,6928,1077,69731,15182,NorthAmerica
2016,531,Kyocera,Consumer Durables,Japan,12541,838,26419,18720,Asia
2016,532,Astellas Pharma,Drugs & Biotechnology,Japan,11235,1534,14862,31293,Asia
2016,533,Akbank,Banking,Turkey,7061,1231,85988,11960,Asia
2016,534,RELX Group,IT Software & Services,United Kingdom,9123,1540,16486,37155,Europe
2016,535,Siam Commercial Bank,Banking,Thailand,6827,1273,81352,12693,Asia
2016,536,M&T Bank,Banking,United States of America,5136,1128,124626,18946,NorthAmerica
2016,537,Allied Irish Banks,Banking,Ireland,4080,1530,112433,27460,Europe
2016,538,Couche Tard,Food Markets,Canada,34114,1129,11200,24482,NorthAmerica
2016,539,Air Products & Chemicals,Chemicals,United States of America,9690,1317,17260,31942,NorthAmerica
2016,540,XL Group,Insurance,Ireland,9371,1207,58683,10481,Europe
2016,541,Enbridge,Oil & Gas Operations,Canada,27416,196,60949,39345,NorthAmerica
2016,542,Kering,Consumer Durables,France,12846,708,25909,21500,Europe
2016,543,Al Rajhi Bank,Banking,Saudi Arabia,4000,2034,86198,25478,Asia
2016,544,China Taiping Insurance,Insurance,Hong Kong,20699,785,58564,7720,Asia
2016,545,Banco de Sabadell,Banking,Spain,7970,786,226632,10760,Europe
2016,546,Mazda Motor,Consumer Durables,Japan,27986,1246,20932,9742,Asia
2016,547,New World Development,Real Estate,Hong Kong,8002,2136,52861,9414,Asia
2016,548,Waste Management,Business Services & Supplies,United States of America,12961,753,20919,25073,NorthAmerica
2016,549,Guosen Securities,Diversified Financials,China,6008,1814,36190,19499,Asia
2016,550,Publicis Groupe,Media,France,10647,999,27642,16180,Europe
2016,551,Emirates NBD,Banking,United Arab Emirates,5287,1816,112852,12710,Asia
2016,552,Suncor Energy,Oil & Gas Operations,Canada,22830,-1559,55811,45162,NorthAmerica
2016,553,Chinatrust Financial,Banking,Taiwan,7889,1115,139928,9137,Asia
2016,554,Aisin Seiki,Consumer Durables,Japan,26233,763,24195,11375,Asia
2016,555,LafargeHolcim,Construction,Switzerland,24552,-1526,73225,30263,Europe
2016,556,MTR,Transportation,Hong Kong,5379,1676,31109,29068,Asia
2016,557,JFE Holdings,Diversified Metals & Mining,Japan,29564,581,36242,10291,Asia
2016,558,Vale,Diversified Metals & Mining,Brazil,25596,-13236,87342,26036,SouthAmerica
2016,559,NXP Semiconductors,Semiconductors,Netherlands,6101,1526,26354,29199,Europe
2016,560,Evonik,Chemicals,Germany,14978,1109,19639,14771,Europe
2016,561,Tesoro,Oil & Gas Operations,United States of America,28644,1540,16332,10335,NorthAmerica
2016,562,Wheelock,Real Estate,Hong Kong,7408,1836,66161,9457,Asia
2016,563,LG Chem,Chemicals,South Korea,17853,1019,15845,17758,Asia
2016,564,Rogers Communications,Telecommunications Services,Canada,10278,1047,22268,19847,NorthAmerica
2016,565,Atlas Copco,Capital Goods,Sweden,12110,1389,12528,32762,Europe
2016,566,Kasikornbank,Banking,Thailand,7550,1049,75148,11065,Asia
2016,567,ArcelorMittal,Diversified Metals & Mining,Luxembourg,63534,-8022,76846,17501,Europe
2016,568,SCA,Consumer Durables,Sweden,13669,830,18074,21220,Europe
2016,569,Saudi Electricity,Utilities,Saudi Arabia,11050,402,95375,18787,Asia
2016,570,QBE Insurance Group,Insurance,Australia,12858,675,42855,12014,Oceanic
2016,571,Bouygues,Construction,France,35960,447,36755,11726,Europe
2016,572,National Bank of Canada,Banking,Canada,5841,1073,155837,12020,NorthAmerica
2016,573,Whirlpool,Consumer Durables,United States of America,20891,783,19010,14484,NorthAmerica
2016,574,Dollar General,Retailing,United States of America,20369,1165,11452,23346,NorthAmerica
2016,575,Posco,Diversified Metals & Mining,South Korea,48028,159,68576,18887,Asia
2016,576,Adidas,Consumer Durables,Germany,18757,739,14494,25198,Europe
2016,577,Capgemini,IT Software & Services,France,13213,1246,17632,15201,Europe
2016,578,ASML Holding,Semiconductors,Netherlands,6972,1796,15767,41325,Europe
2016,579,Woori Bank,Banking,South Korea,13286,924,248910,6240,Asia
2016,580,Public Bank,Banking,Malaysia,4521,1264,95360,18958,Asia
2016,581,Mylan,Drugs & Biotechnology,United States of America,9460,848,22268,23695,NorthAmerica
2016,582,Micron Technology,Semiconductors,United States of America,13737,1071,24819,11055,NorthAmerica
2016,583,Repsol,Oil & Gas Operations,Spain,44065,-1376,68521,18362,Europe
2016,584,Daiwa Securities,Diversified Financials,Japan,5647,1107,191419,11250,Asia
2016,585,Ferrovial,Transportation,Spain,10758,798,27575,15613,Europe
2016,586,Resona Holdings,Banking,Japan,6081,1242,389021,9056,Asia
2016,587,Regions Financial,Banking,United States of America,5695,1101,125539,11908,NorthAmerica
2016,588,Otsuka Holding,Drugs & Biotechnology,Japan,11938,694,21614,22184,Asia
2016,589,Infosys,IT Software & Services,India,9537,2061,11384,41698,Asia
2016,590,Liberty Global,Media,United Kingdom,18280,-1153,67867,31440,Europe
2016,591,IntercontinentalExchange,Diversified Financials,United States of America,3338,1274,77987,28705,NorthAmerica
2016,592,Murata Manufacturing,Consumer Durables,Japan,10039,1756,12556,28962,Asia
2016,593,Kinder Morgan,Oil & Gas Operations,United States of America,13769,213,84229,40436,NorthAmerica
2016,594,Sodexo,Business Services & Supplies,France,22548,788,15348,15896,Europe
2016,595,Mitsubishi Estate,Real Estate,Japan,9038,456,42134,28447,Asia
2016,596,Hana Financial Group,Banking,South Korea,11725,780,278805,6732,Asia
2016,597,Huatai Securities,Diversified Financials,China,4228,1708,69702,19196,Asia
2016,598,Telenor,Telecommunications Services,Norway,15573,470,23150,24633,Europe
2016,599,CME Group,Diversified Financials,United States of America,3330,1247,67463,31899,NorthAmerica
2016,600,Franklin Resources,Diversified Financials,United States of America,7683,1905,16156,24103,NorthAmerica
2016,601,T&D Holdings,Insurance,Japan,16268,666,123140,6746,Asia
2016,602,Unibail-Rodamco,Real Estate,France,2314,2588,41399,26394,Europe
2016,603,Eversource Energy,Utilities,United States of America,7955,879,30580,17573,NorthAmerica
2016,604,Fairfax Financial,Insurance,Canada,11072,586,41529,13761,NorthAmerica
2016,605,Northern Trust,Banking,United States of America,4850,969,117799,16569,NorthAmerica
2016,606,China Eastern Airlines,Airline,China,14905,730,30139,10929,Asia
2016,607,Daiichi Sankyo,Drugs & Biotechnology,Japan,8369,2932,16203,16933,Asia
2016,608,Tokyo Gas,Oil & Gas Operations,Japan,16952,1131,18318,11043,Asia
2016,609,Atlantia,Transportation,Italy,5806,946,37718,22210,Europe
2016,610,Legend Holding,Technology Hardware & Equipment,China,49268,747,47161,5934,Asia
2016,611,Grupo Mexico,Diversified Metals & Mining,Mexico,8152,1180,22248,18525,NorthAmerica
2016,612,Sumitomo Electric,Consumer Durables,Japan,24486,730,24251,9830,Asia
2016,613,DTE Energy,Utilities,United States of America,10354,727,28737,15390,NorthAmerica
2016,614,Falabella,Retailing,Chile,12816,794,17791,18413,SouthAmerica
2016,615,TELUS,Telecommunications Services,Canada,9716,1080,19009,18476,NorthAmerica
2016,616,Delphi Automotive,Consumer Durables,United Kingdom,15165,1165,11973,20915,Europe
2016,617,Toray Industries,Chemicals,Japan,17379,699,20094,14200,Asia
2016,618,Sabanci Holding,Conglomerates,Turkey,11354,787,91156,7330,Asia
2016,619,Bank Central Asia,Banking,Indonesia,4411,1345,43117,24520,Asia
2016,620,Unum,Insurance,United States of America,10785,867,61909,8064,NorthAmerica
2016,621,Siam Cement,Chemicals,Thailand,12827,1325,14172,16507,Asia
2016,622,Halliburton,Oil & Gas Operations,United States of America,23633,-671,36942,35062,NorthAmerica
2016,623,Henderson Land,Real Estate,Hong Kong,3115,2751,43389,21124,Asia
2016,624,Daqin Railway,Transportation,China,8610,2283,17003,15020,Asia
2016,625,Aeon,Food Markets,Japan,59968,50,72876,12979,Asia
2016,626,VTB Bank,Banking,Russia,22408,21,186786,13974,Europe
2016,627,Telecom Italia,Telecommunications Services,Italy,21866,-80,77379,18440,Europe
2016,628,Guotai Junan Securities,Banking,China,3699,1097,96131,22207,Asia
2016,629,J Sainsbury,Food Markets,United Kingdom,36333,680,25702,8112,Europe
2016,630,Shire,Drugs & Biotechnology,Ireland,6417,1303,16610,36566,Europe
2016,631,Citizens Financial Group,Banking,United States of America,5274,840,139144,12468,NorthAmerica
2016,632,Kellogg,"Food, Drink & Tobacco",United States of America,13529,614,15265,26516,NorthAmerica
2016,633,Applied Materials,Semiconductors,United States of America,9557,1315,13326,23858,NorthAmerica
2016,634,Sumitomo Realty,Real Estate,Japan,6989,780,38049,15222,Asia
2016,635,Fujitsu,Technology Hardware & Equipment,Japan,39624,641,26747,7795,Asia
2016,636,Best Buy,Retailing,United States of America,39528,897,13519,10742,NorthAmerica
2016,637,China Merchants Shekou Industrial Zone Holdings,Real Estate,China,7006,772,32509,17535,Asia
2016,638,Norilsk Nickel,Diversified Metals & Mining,Russia,8463,1662,13371,23186,Europe
2016,639,Bankia,Banking,Spain,4452,1154,224831,11574,Europe
2016,640,Shenwan Hongyuan Group,Banking,China,1773,1699,55011,19014,Asia
2016,641,George Weston,Food Markets,Canada,36654,412,27213,11186,NorthAmerica
2016,642,Occidental Petroleum,Oil & Gas Operations,United States of America,12580,-7829,43437,57930,NorthAmerica
2016,643,Bunge,"Food, Drink & Tobacco",United States of America,43455,772,17922,8382,NorthAmerica
2016,644,Sumitomo Corp,Trading Companies,Japan,31145,-13,70986,13746,Asia
2016,645,Bank of Nanjing,Banking,China,6313,1065,121155,8320,Asia
2016,646,Industrial Bank of Korea,Banking,South Korea,8585,1010,204548,6319,Asia
2016,647,Agrium,Chemicals,Canada,14600,973,16377,11920,NorthAmerica
2016,648,Yum Brands,"Hotels, Restaurants & Leisure",United States of America,13102,1322,8221,33059,NorthAmerica
2016,649,Bharat Petroleum,Oil & Gas Operations,India,38355,786,14081,10492,Asia
2016,650,Dentsu,Media,Japan,8574,767,25093,15706,Asia
2016,651,Constellation Brands,"Food, Drink & Tobacco",United States of America,6548,1055,16965,30852,NorthAmerica
2016,652,Scor,Insurance,France,14881,712,43829,7150,Europe
2016,653,Chunghwa Telecom,Telecommunications Services,Taiwan,7300,1348,13792,26532,Asia
2016,654,Stanley Black & Decker,Consumer Durables,United States of America,11214,911,15607,16739,NorthAmerica
2016,655,Grupo Aval,Diversified Financials,Colombia,7454,779,68834,8997,SouthAmerica
2016,656,First Gulf Bank,Banking,United Arab Emirates,2975,1624,61937,16049,Asia
2016,657,VF,Consumer Durables,United States of America,12428,1232,9640,27129,NorthAmerica
2016,658,Telekom Indonesia,Telecommunications Services,Indonesia,7839,1198,13348,27413,Asia
2016,659,LG Display,Consumer Durables,South Korea,25078,854,19257,8107,Asia
2016,660,ThyssenKrupp Group,Conglomerates,Germany,46887,262,38733,13795,Europe
2016,661,Ingersoll-Rand,Conglomerates,Ireland,13301,665,16739,16591,Europe
2016,662,West Japan Railway,Transportation,Japan,11806,701,23410,12091,Asia
2016,663,Huadian Power International,Utilities,China,10598,1176,31824,7716,Asia
2016,664,Liberty Interactive,Retailing,United States of America,9989,869,21180,12990,NorthAmerica
2016,665,Takeda Pharmaceutical,Drugs & Biotechnology,Japan,15125,-924,34830,39036,Asia
