Year,Rank,Company,Industry,Country,Sales,Profits,Assets,Market Value,Region
2018,333,BCE,Telecommunications Services,Canada,17862,2260,43939,37772,NorthAmerica
2018,334,MS&AD Insurance,Insurance,Japan,47248,878,202958,20257,Asia
2018,335,Surgutneftegas,Oil & Gas Operations,Russia,19823,3337,74498,17192,Europe
2018,336,SunTrust Banks,Banking,United States of America,9858,2449,204885,32185,NorthAmerica
2018,337,PayPal,Diversified Financials,United States of America,13807,1922,42322,94041,NorthAmerica
2018,338,Samsung Life Insurance,Insurance,South Korea,25303,1032,264019,21449,Asia
2018,339,CSX,Transportation,United States of America,11415,5804,37439,55226,NorthAmerica
2018,340,Synchrony Financial,Diversified Financials,United States of America,14035,2076,95559,25745,NorthAmerica
2018,341,Greenland Holdings Group,Real Estate,China,44798,1486,138051,13946,Asia
2018,342,Rolls-Royce Holdings,Aerospace & Defense,United Kingdom,21001,5418,40585,21072,Europe
2018,343,Daiwa House Industry,Construction,Japan,34250,2133,37943,25308,Asia
2018,344,Nike,Consumer Durables,United States of America,35261,1804,22552,110288,NorthAmerica
2018,345,Eaton,Capital Goods,Ireland,20807,3036,32668,33440,Europe
2018,346,American Electric,Utilities,United States of America,15527,1775,65610,33078,NorthAmerica
2018,347,Natixis,Banking,France,10696,1776,624400,26002,Europe
2018,348,Marubeni,Trading Companies,Japan,68034,1870,64665,13951,Asia
2018,349,Kering,Consumer Durables,France,17458,2014,30713,74464,Europe
2018,350,Celgene,Drugs & Biotechnology,United States of America,13509,2814,34556,61277,NorthAmerica
2018,351,Principal Financial Group,Insurance,United States of America,13987,2359,253636,16905,NorthAmerica
2018,352,Linde,Chemicals,Germany,19600,1759,40815,39744,Europe
2018,353,Occidental Petroleum,Oil & Gas Operations,United States of America,13297,1894,42808,65067,NorthAmerica
2018,354,SingTel,Telecommunications Services,Singapore,12686,4081,36551,43293,Asia
2018,355,Saudi Electricity,Utilities,Saudi Arabia,13496,1842,118860,23542,Asia
2018,356,Discover Financial Services,Diversified Financials,United States of America,11865,2170,101967,26302,NorthAmerica
2018,357,United Continental Holdings,Airline,United States of America,38348,2182,44018,18555,NorthAmerica
2018,358,Bank Of Shanghai,Banking,China,11813,2268,292047,19112,Asia
2018,359,Cardinal Health,Drugs & Biotechnology,United States of America,134426,1697,41031,17181,NorthAmerica
2018,360,TransCanada,Oil & Gas Operations,Canada,10468,2530,69041,39085,NorthAmerica
2018,361,Imperial Tobacco Group,"Food, Drink & Tobacco",United Kingdom,20085,1623,42470,35746,Europe
2018,362,Tyson Foods,"Food, Drink & Tobacco",United States of America,39983,2787,28091,24612,NorthAmerica
2018,363,China Cinda Asset Management,Diversified Financials,China,15710,2683,212982,13759,Asia
2018,364,Telstra,Telecommunications Services,Australia,19907,2915,32993,28682,Oceanic
2018,365,Wesfarmers,Food Markets,Australia,52959,1156,31651,37669,Oceanic
2018,366,Suzuki Motor,Consumer Durables,Japan,33900,1946,31414,27617,Asia
2018,367,Mastercard,Diversified Financials,United States of America,13343,4326,22944,201894,NorthAmerica
2018,368,EOG Resources,Oil & Gas Operations,United States of America,12465,3193,30741,67964,NorthAmerica
2018,369,WPP,Media,United Kingdom,19659,2340,45545,22481,Europe
2018,370,Starbucks,"Hotels, Restaurants & Leisure",United States of America,23466,4390,17554,79033,NorthAmerica
2018,371,Femsa,"Food, Drink & Tobacco",Mexico,25240,2103,31286,31199,NorthAmerica
2018,372,Deutsche Lufthansa,Airline,Germany,41518,2776,47114,14134,Europe
2018,373,Automatic Data Processing,Business Services & Supplies,United States of America,13072,1778,44066,56096,NorthAmerica
2018,374,Citigroup,Banking,United States of America,90469,-5838,1922104,185788,NorthAmerica
2018,375,Macquarie Group,Diversified Financials,Australia,10290,1891,147444,27597,Oceanic
2018,376,Standard Bank Group,Banking,South Africa,9586,2016,163807,28534,Africa
2018,377,Norfolk Southern,Transportation,United States of America,10693,5519,36162,43059,NorthAmerica
2018,378,Telecom Italia,Telecommunications Services,Italy,22365,1264,83642,20241,Europe
2018,379,Lincoln National,Insurance,United States of America,14249,2012,279237,14874,NorthAmerica
2018,380,Southwest Airlines,Airline,United States of America,21233,3600,25503,30416,NorthAmerica
2018,381,Sinohydro Group,Construction,China,41183,1144,96368,15167,Asia
2018,382,International Paper,Materials,United States of America,23017,2664,34030,22216,NorthAmerica
2018,383,Philips,Conglomerates,Netherlands,20669,1811,30398,39073,Europe
2018,384,First Abu Dhabi Bank,Banking,United Arab Emirates,7277,2864,184540,33824,Asia
2018,385,Tata Motors,Consumer Durables,India,43028,1714,44606,16816,Asia
2018,386,CenturyLink,Telecommunications Services,United States of America,19392,1341,74793,21147,NorthAmerica
2018,387,Freddie Mac,Diversified Financials,United States of America,73514,6340,2022483,858,NorthAmerica
2018,388,General Electric,Conglomerates,United States of America,121455,-7838,358109,126806,NorthAmerica
2018,389,PG&E,Utilities,United States of America,16923,1526,68154,22372,NorthAmerica
2018,390,Heineken,"Food, Drink & Tobacco",Netherlands,24688,1102,51243,28450,Europe
2018,391,Magna International,Consumer Durables,Canada,40349,2280,27089,22562,NorthAmerica
2018,392,Etisalat,Telecommunications Services,United Arab Emirates,14243,2305,34625,38238,Asia
2018,393,Komatsu,Capital Goods,Japan,22567,1772,31712,31074,Asia
2018,394,Fannie Mae,Diversified Financials,United States of America,114090,3951,3364402,1494,NorthAmerica
2018,395,Maybank,Banking,Malaysia,9131,1749,189103,29577,Asia
2018,396,Saudi Telecom,Telecommunications Services,Saudi Arabia,13577,2729,30669,42791,Asia
2018,397,VTB Bank,Banking,Russia,24101,1977,225969,10970,Europe
2018,398,Booking Holdings,Business Services & Supplies,United States of America,13190,2492,25019,99874,NorthAmerica
2018,399,Mitsui Fudosan,Real Estate,Japan,15800,1406,59250,25362,Asia
2018,400,Takeda Pharmaceutical,Drugs & Biotechnology,Japan,15925,1696,39153,33396,Asia
2018,401,Ameriprise Financial,Diversified Financials,United States of America,12023,1671,144762,19822,NorthAmerica
2018,402,New China Life Insurance,Insurance,China,22089,937,114442,20391,Asia
2018,403,Canadian National Railway,Transportation,Canada,10151,4161,30063,58419,NorthAmerica
2018,404,Tata Consultancy Services,IT Software & Services,India,19096,4006,16298,98445,Asia
2018,405,Michelin Group,Consumer Durables,France,24769,1905,30341,25537,Europe
2018,406,Freeport-McMoRan,Diversified Metals & Mining,United States of America,17604,2256,36637,23572,NorthAmerica
2018,407,Subaru,Consumer Durables,Japan,30724,1988,27121,25285,Asia
2018,408,Novo Nordisk,Drugs & Biotechnology,Denmark,17302,6082,15436,116890,Europe
2018,409,China Merchants Shekou Industrial Zone Holdings,Real Estate,China,10643,2396,57315,28562,Asia
2018,410,Bristol-Myers Squibb,Drugs & Biotechnology,United States of America,21040,919,33083,84767,NorthAmerica
2018,411,LG Electronics,Consumer Durables,South Korea,55680,1483,38673,16452,Asia
2018,412,Texas Instruments,Semiconductors,United States of America,15348,4017,17507,106947,NorthAmerica
2018,413,International Airlines,Airline,United Kingdom,25954,2277,32735,19384,Europe
2018,414,Tokyo Electric Power,Utilities,Japan,52791,2870,118400,8233,Asia
2018,415,Bank Rakyat Indonesia,Banking,Indonesia,9258,2214,81296,27690,Asia
2018,416,Fosun International,Diversified Metals & Mining,China,13073,1952,81970,18590,Asia
2018,417,SK Innovation,Oil & Gas Operations,South Korea,40920,1861,31987,17866,Asia
2018,418,Las Vegas Sands,Casinos & Gaming,United States of America,13355,3782,21504,61667,NorthAmerica
2018,419,Fairfax Financial,Insurance,Canada,14949,2328,65013,16432,NorthAmerica
2018,420,China Yangtze Power,Utilities,China,7446,3378,47266,56020,Asia
2018,421,Abbott Laboratories,Health Care Equipment & Services,United States of America,28445,466,70908,107400,NorthAmerica
2018,422,Marriott International,"Hotels, Restaurants & Leisure",United States of America,22339,1405,24484,49406,NorthAmerica
2018,423,Bouygues,Construction,France,37114,1224,42962,18768,Europe
2018,424,Fifth Third Bancorp,Banking,United States of America,7790,2567,141500,23293,NorthAmerica
2018,425,Biogen,Drugs & Biotechnology,United States of America,11319,2964,26090,59587,NorthAmerica
2018,426,SSE,Utilities,United Kingdom,37950,1803,30019,19351,Europe
2018,427,Monsanto,Chemicals,United States of America,14595,2491,22687,55147,NorthAmerica
2018,428,Cheung Kong Property Holdings,Real Estate,Hong Kong,7765,3866,57992,32125,Asia
2018,429,Andeavor,Oil & Gas Operations,United States of America,38636,1650,28841,21181,NorthAmerica
2018,430,Erste Group Bank,Banking,Austria,10190,1549,282895,18969,Europe
2018,431,AmerisourceBergen,Drugs & Biotechnology,United States of America,159327,905,38396,19097,NorthAmerica
2018,432,Vivendi,Telecommunications Services,France,14036,1384,41227,36086,Europe
2018,433,SEB AB,Banking,Sweden,8095,1912,346666,21453,Europe
2018,434,Shin-Etsu Chemical,Chemicals,Japan,13005,2402,27347,44416,Asia
2018,435,Toyota Industries,Consumer Durables,Japan,18081,1517,49445,19985,Asia
2018,436,Hana Financial Group,Banking,South Korea,12322,1982,336359,12972,Asia
2018,437,Bank Of Jiangsu,Banking,China,12878,1838,285716,13158,Asia
2018,438,Standard Life,Insurance,United Kingdom,21276,900,261487,14772,Europe
2018,439,Applied Materials,Semiconductors,United States of America,15463,2866,19663,57620,NorthAmerica
2018,440,General Motors,Consumer Durables,United States of America,144421,-3182,218726,51994,NorthAmerica
2018,441,Mitsubishi Chemical,Chemicals,Japan,33604,1911,44199,13417,Asia
2018,442,Swedbank,Banking,Sweden,6681,2309,294827,25271,Europe
2018,443,Hyundai Mobis,Consumer Durables,South Korea,30666,1146,39615,20989,Asia
2018,444,Cisco Systems,Technology Hardware & Equipment,United States of America,48096,-1445,131510,221269,NorthAmerica
2018,445,Old Mutual,Diversified Financials,United Kingdom,13280,1140,219147,16977,Europe
2018,446,TJX Cos,Consumer Durables,United States of America,35865,2608,14058,52718,NorthAmerica
2018,447,Daikin Industries,Construction,Japan,20667,1706,23413,36015,Asia
2018,448,Couche Tard,Food Markets,Canada,47213,1535,22942,23649,NorthAmerica
2018,449,Kansai Electric Power,Utilities,Japan,28274,1370,65680,12987,Asia
2018,450,Poste Italiane,Insurance,Italy,37719,777,243366,12714,Europe
2018,451,ASML Holding,Semiconductors,Netherlands,10978,2693,22930,85378,Europe
2018,452,American International Group,Insurance,United States of America,50275,-6331,499143,47443,NorthAmerica
2018,453,CTBC Financial,Banking,Taiwan,14558,1224,179469,14359,Asia
2018,454,Vodafone,Telecommunications Services,United Kingdom,48206,-20,173874,75957,Europe
2018,455,National Commercial Bank,Banking,Saudi Arabia,5951,2690,116668,35349,Asia
2018,456,Wilmar International,"Food, Drink & Tobacco",Singapore,43822,1216,40933,14969,Asia
2018,457,Adidas,Consumer Durables,Germany,24914,1671,18208,46154,Europe
2018,458,Pernod Ricard,"Food, Drink & Tobacco",France,10186,1834,35780,43629,Europe
2018,459,Sampo,Insurance,Finland,7845,2525,58881,29186,Europe
2018,460,Svenska Handelsbanken,Banking,Sweden,6800,1917,353867,22636,Europe
2018,461,Sysco,Food Markets,United States of America,57832,1287,18629,32728,NorthAmerica
2018,462,Dell Technologies,Technology Hardware & Equipment,United States of America,78737,-3728,122281,57178,NorthAmerica
2018,463,Sunac China Holdings,Construction,China,10046,1653,95685,19573,Asia
2018,464,DXC Technology,Business Services & Supplies,United States of America,20151,1043,33582,29883,NorthAmerica
2018,465,Consolidated Edison,Utilities,United States of America,12170,1565,48900,23873,NorthAmerica
2018,466,BAE Systems,Aerospace & Defense,United Kingdom,23595,1100,30373,27450,Europe
2018,467,Fujifilm Holdings,Consumer Durables,Japan,21756,1577,31341,19988,Asia
2018,468,Kweichow Moutai,"Food, Drink & Tobacco",China,8538,4446,21362,142391,Asia
2018,469,Swiss Life Holding,Insurance,Switzerland,19367,1023,218561,12263,Europe
2018,470,FirstRand,Banking,South Africa,6707,1938,104337,30278,Africa
2018,471,Larsen & Toubro,Construction,India,17789,1110,34387,28889,Asia
2018,472,IntercontinentalExchange,Diversified Financials,United States of America,5945,2476,82062,41368,NorthAmerica
2018,473,Toyota Tsusho,Trading Companies,Japan,58566,1175,40527,13142,Asia
2018,474,LG Chem,Chemicals,South Korea,22731,1721,23391,24717,Asia
2018,475,Centene,Health Care Equipment & Services,United States of America,49852,1029,25170,23481,NorthAmerica
2018,476,SK Telecom,Telecommunications Services,South Korea,15721,2420,33900,16979,Asia
2018,477,Asahi Group Holdings,"Food, Drink & Tobacco",Japan,19379,1381,28986,25313,Asia
2018,478,Formosa Petrochemical,Oil & Gas Operations,Taiwan,21399,2530,16029,40173,Asia
2018,479,Sumitomo Mitsui Trust,Banking,Japan,11346,1018,570031,16324,Asia
2018,480,Barclays,Banking,United Kingdom,27142,-2174,1533001,49718,Europe
2018,481,Emerson Electric,Capital Goods,United States of America,16538,1777,19785,45366,NorthAmerica
2018,482,Credit Suisse Group,Banking,Switzerland,32741,-916,844888,43717,Europe
2018,483,Paccar,Capital Goods,United States of America,20852,1877,23782,22442,NorthAmerica
2018,484,Waste Management,Business Services & Supplies,United States of America,14556,2047,22106,35784,NorthAmerica
2018,485,Samsung C&T,Trading Companies,South Korea,27050,744,45817,23009,Asia
2018,486,Woolworths,Food Markets,Australia,43255,1362,18602,28273,Oceanic
2018,487,Richemont,Retailing,Switzerland,12328,1820,22775,54520,Europe
2018,488,Loews,Insurance,United States of America,13825,1162,80786,16506,NorthAmerica
2018,489,Bank Mandiri,Banking,Indonesia,8110,1668,79774,24086,Asia
2018,490,State Bank of India,Banking,India,46178,1,535022,33275,Asia
2018,491,Swire Pacific,Conglomerates,Hong Kong,10303,3345,53868,15141,Asia
2018,492,Citic Securities,Diversified Financials,China,6116,1786,104848,35781,Asia
2018,493,Telenor,Telecommunications Services,Norway,14957,1576,25022,32374,Europe
2018,494,Longfor Properties,Real Estate,China,10818,1876,55707,17727,Asia
2018,495,Deutsche Bank,Banking,Germany,44563,-1415,1817435,28724,Europe
2018,496,HeidelbergCement,Construction,Germany,19475,1035,42526,18954,Europe
2018,497,Public Service Enterprise Group,Utilities,United States of America,9132,2018,42790,25842,NorthAmerica
2018,498,Sherwin-Williams,Retailing,United States of America,16187,1783,20368,35649,NorthAmerica
2018,499,General Mills,"Food, Drink & Tobacco",United States of America,15657,2186,22241,25293,NorthAmerica
2018,500,Marsh & McLennan,Insurance,United States of America,14536,1613,21379,41387,NorthAmerica
2018,501,Aisin Seiki,Consumer Durables,Japan,35269,1214,33173,14857,Asia
2018,502,JFE Holdings,Diversified Metals & Mining,Japan,33191,1305,41945,12463,Asia
2018,503,Tenaga Nasional,Utilities,Malaysia,11043,1923,35650,23084,Asia
2018,504,Swiss Re,Insurance,Switzerland,42295,351,214584,29931,Europe
2018,505,Kirin Holdings,"Food, Drink & Tobacco",Japan,16621,2159,21066,25532,Asia
2018,506,BOE Technology Group,Consumer Durables,China,14013,1084,41758,24074,Asia
2018,507,Wheelock,Real Estate,Hong Kong,9105,2640,72873,14840,Asia
2018,508,Talanx,Insurance,Germany,37965,758,182649,10544,Europe
2018,509,Sasol,Chemicals,South Africa,13202,1398,32866,24895,Africa
2018,510,Metallurgical Corp of China,Construction,China,38159,952,67034,11395,Asia
2018,511,CLP Holdings,Utilities,Hong Kong,11815,1829,29185,26504,Asia
2018,512,NTPC,Utilities,India,11986,1599,39830,20530,Asia
2018,513,Citizens Financial Group,Banking,United States of America,6777,1720,153453,20552,NorthAmerica
2018,514,EnBW-Energie Baden,Utilities,Germany,24785,2317,49909,9382,Europe
2018,515,Investor AB,Diversified Financials,Sweden,6584,2196,49816,33927,Europe
2018,516,CME Group,Diversified Financials,United States of America,3824,4262,69919,54240,NorthAmerica
2018,517,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,29780,1513,15996,32365,Europe
2018,518,British Sky Broadcasting,Media,United Kingdom,17055,1060,25361,31637,Europe
2018,519,Edp-energias De Portugal,Utilities,Portugal,17760,1256,50524,13501,Europe
2018,520,Schlumberger,Oil & Gas Operations,United States of America,31375,-1259,71478,98455,NorthAmerica
2018,521,Fujitsu,Technology Hardware & Equipment,Japan,36978,1528,29351,12779,Asia
2018,522,Anhui Conch Cement,Construction,China,11998,2794,19772,32269,Asia
2018,523,Ecolab,Chemicals,United States of America,14148,1502,20184,42456,NorthAmerica
2018,524,China Taiping Insurance,Insurance,Hong Kong,25413,755,83994,13049,Asia
2018,525,Xcel Energy,Utilities,United States of America,11399,1199,43159,23031,NorthAmerica
2018,526,First Data,Business Services & Supplies,United States of America,11533,1530,45415,18035,NorthAmerica
2018,527,KeyCorp,Banking,United States of America,6933,1390,137049,21509,NorthAmerica
2018,528,Williams,Oil & Gas Operations,United States of America,8131,1953,47052,22461,NorthAmerica
2018,529,National Bank of Canada,Banking,Canada,7238,1540,204642,16815,NorthAmerica
2018,530,ConocoPhillips,Oil & Gas Operations,United States of America,30274,-553,70727,81250,NorthAmerica
2018,531,Naspers,Media,South Africa,6248,3483,24071,112824,Africa
2018,532,Grupo ACS,Construction,Spain,39363,905,38282,13588,Europe
2018,533,Thales,Aerospace & Defense,France,17816,927,28017,28030,Europe
2018,534,China Unicom,Telecommunications Services,Hong Kong,40672,262,88547,42488,Asia
2018,535,Illinois Tool Works,Capital Goods,United States of America,14587,1803,16163,49388,NorthAmerica
2018,536,M&T Bank,Banking,United States of America,6106,1411,118622,26966,NorthAmerica
2018,537,Orsted,Oil & Gas Operations,Denmark,9734,2849,24376,26998,Europe
2018,538,China Zheshang Bank,Banking,China,10658,1522,235988,10969,Asia
2018,539,Kimberly-Clark,Consumer Durables,United States of America,18507,1808,15303,36645,NorthAmerica
2018,540,Atlas Copco,Capital Goods,Sweden,13222,2047,16075,49520,Europe
2018,541,Bank of Ningbo,Banking,China,8089,1478,169851,14534,Asia
2018,542,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,20300,1368,17803,29505,Europe
2018,543,Stryker,Health Care Equipment & Services,United States of America,12730,1019,22133,63337,NorthAmerica
2018,544,Newell Brands,Consumer Durables,United States of America,14493,2164,33469,13142,NorthAmerica
2018,545,MTR,Transportation,Hong Kong,7114,2160,33742,34753,Asia
2018,546,DISH Network,Media,United States of America,14170,2091,30155,14666,NorthAmerica
2018,547,Kubota,Capital Goods,Japan,16036,1252,25841,21132,Asia
2018,548,GFNorte,Banking,Mexico,9140,1358,76210,16128,NorthAmerica
2018,549,Colgate-Palmolive,Consumer Durables,United States of America,15694,2088,13144,54703,NorthAmerica
2018,550,Woori Bank,Banking,South Korea,12477,1212,295451,9822,Asia
2018,551,Novatek,Oil & Gas Operations,Russia,10490,2220,18922,37876,Europe
2018,552,WestRock,Materials,United States of America,15665,1882,25440,15651,NorthAmerica
2018,553,China Southern Airlines,Airline,China,19718,1049,34971,14610,Asia
2018,554,Praxair,Chemicals,United States of America,11708,1320,20592,45298,NorthAmerica
2018,555,Thomson Reuters,Media,Canada,11331,1383,26480,26795,NorthAmerica
2018,556,Dollar Tree,Retailing,United States of America,22246,1714,16476,22283,NorthAmerica
2018,557,Regions Financial,Banking,United States of America,6132,1376,122913,21699,NorthAmerica
2018,558,Resona Holdings,Banking,Japan,6169,2132,472438,13173,Asia
2018,559,Asahi Kasei,Chemicals,Japan,18426,1536,21778,18758,Asia
2018,560,Qualcomm,Semiconductors,United States of America,22605,-4556,64126,81885,NorthAmerica
2018,561,Swisscom,Telecommunications Services,Switzerland,12071,1626,23858,23850,Europe
2018,562,Northern Trust,Banking,United States of America,5940,1285,129672,24506,NorthAmerica
2018,563,Al Rajhi Bank,Banking,Saudi Arabia,4459,2475,93132,34919,Asia
2018,564,Mitsubishi Estate,Real Estate,Japan,9736,876,51403,25742,Asia
2018,565,Qingdao Haier,Consumer Durables,China,24642,1081,24561,17278,Asia
2018,566,Mapfre,Insurance,Spain,24913,796,78743,10655,Europe
2018,567,Emirates NBD,Banking,United Arab Emirates,6060,2251,129493,15509,Asia
2018,568,Samsung Fire & Marine,Insurance,South Korea,17579,855,69871,11959,Asia
2018,569,Bank of Nanjing,Banking,China,8507,1524,187454,11583,Asia
2018,570,TE Connectivity,Consumer Durables,Switzerland,14048,1319,19247,33116,Europe
2018,571,American Tower,Real Estate,United States of America,6790,1208,34373,61329,NorthAmerica
2018,572,NVIDIA,Semiconductors,United States of America,10984,3783,11460,154509,NorthAmerica
2018,573,Cognizant,IT Software & Services,United States of America,15176,1467,15045,44868,NorthAmerica
2018,574,Bank Central Asia,Banking,Indonesia,5164,1773,55218,40208,Asia
2018,575,Mitsubishi Heavy Industries,Capital Goods,Japan,37090,636,51600,12776,Asia
2018,576,MGM Resorts,Casinos & Gaming,United States of America,10888,1954,29298,17706,NorthAmerica
2018,577,Tatneft,Oil & Gas Operations,Russia,11949,2111,19236,25551,Europe
2018,578,Fast Retailing,Consumer Durables,Japan,18232,1133,15196,45728,Asia
2018,579,DTE Energy,Utilities,United States of America,12971,1093,33841,18593,NorthAmerica
2018,580,Formosa Chemicals,Chemicals,Taiwan,12276,1857,21142,22446,Asia
2018,581,Grupo Mexico,Diversified Metals & Mining,Mexico,10199,1681,26700,22591,NorthAmerica
2018,582,Allergan,Drugs & Biotechnology,Ireland,16040,-1846,112021,52104,Europe
2018,583,H&M,Consumer Durables,Sweden,23710,1797,13070,26741,Europe
2018,584,KIA Motors,Consumer Durables,South Korea,47932,571,49551,12710,Asia
2018,585,New World Development,Real Estate,Hong Kong,7635,1875,59885,14953,Asia
2018,586,Recruit Holdings,Business Services & Supplies,Japan,19228,1305,13625,42781,Asia
2018,587,Møller-Maersk,Transportation,Denmark,34703,-1151,63371,35057,Europe
2018,588,Industrial Bank of Korea,Banking,South Korea,11100,1416,256008,8890,Asia
2018,589,Rogers Communications,Telecommunications Services,Canada,11249,1435,23406,24763,NorthAmerica
2018,590,Reinsurance Group of America,Insurance,United States of America,12699,1777,60955,9785,NorthAmerica
2018,591,Nidec,Capital Goods,Japan,13426,1189,16631,46921,Asia
2018,592,PPG,Chemicals,United States of America,15050,1647,16538,25040,NorthAmerica
2018,593,Constellation Brands,"Food, Drink & Tobacco",United States of America,7586,2319,20539,41635,NorthAmerica
2018,594,RELX Group,IT Software & Services,United Kingdom,9472,2137,16616,43397,Europe
2018,595,Fidelity National Information,Business Services & Supplies,United States of America,8934,1363,24405,34720,NorthAmerica
2018,596,Chubu Electric Power,Utilities,Japan,25744,671,52000,12049,Asia
2018,597,Simon Property Group,Real Estate,United States of America,5567,1952,31018,49518,NorthAmerica
2018,598,Dongfeng Motor Group,Consumer Durables,China,18531,2081,32631,9714,Asia
2018,599,Sumitomo Electric,Consumer Durables,Japan,27810,1086,28371,12086,Asia
2018,600,Suning Appliance,Retailing,China,30090,641,25742,19709,Asia
2018,601,China Eastern Airlines,Airline,China,15675,834,36154,15518,Asia
2018,602,Ally Financial,Banking,United States of America,10088,965,170021,11456,NorthAmerica
2018,603,Netflix,Retailing,United States of America,12757,671,20153,141910,NorthAmerica
2018,604,Cummins,Capital Goods,United States of America,21409,928,18392,24098,NorthAmerica
2018,605,Sumitomo Realty,Real Estate,Japan,8557,1080,48772,19253,Asia
2018,606,Teck Resources,Diversified Metals & Mining,Canada,9541,2101,29392,15956,NorthAmerica
2018,607,Henderson Land,Real Estate,Hong Kong,3248,3905,52651,25868,Asia
2018,608,LafargeHolcim,Construction,Switzerland,26546,-1702,65345,31558,Europe
2018,609,Atlantia,Transportation,Italy,6140,1322,48707,27516,Europe
2018,610,China Fortune Land Development,Construction,China,8479,1405,59702,13444,Asia
2018,611,Evonik,Chemicals,Germany,16846,997,25035,17416,Europe
2018,612,Kyocera,Consumer Durables,Japan,14229,738,29686,22817,Asia
2018,613,Astellas Pharma,Drugs & Biotechnology,Japan,11732,1486,17473,30083,Asia
2018,614,Aeon,Food Markets,Japan,75310,220,88588,16519,Asia
2018,615,Dollar General,Retailing,United States of America,23471,1539,12602,25141,NorthAmerica
2018,616,Nucor,Diversified Metals & Mining,United States of America,21006,1311,16121,20078,NorthAmerica
2018,617,Nan Ya Plastics,Chemicals,Taiwan,10529,1905,19653,22653,Asia
2018,618,Zimmer Biomet,Health Care Equipment & Services,United States of America,7864,1715,27181,23669,NorthAmerica
2018,619,Ingersoll Rand,Conglomerates,Ireland,14582,1306,18365,22024,Europe
2018,620,Banco de Sabadell,Banking,Spain,8355,987,269355,11544,Europe
2018,621,CIMB Group Holdings,Banking,Malaysia,6639,1041,125307,16358,Asia
2018,622,Raiffeisen Bank International,Banking,Austria,8107,1236,162284,11184,Europe
2018,623,Siam Commercial Bank,Banking,Thailand,6807,1289,97713,14285,Asia
2018,624,Omnicom Group,Media,United States of America,15316,1110,23513,17065,NorthAmerica
2018,625,Covestro,Chemicals,Germany,16747,2553,13851,18441,Europe
2018,626,CBS,Media,United States of America,14110,1214,20591,19905,NorthAmerica
2018,627,Adobe Systems,IT Software & Services,United States of America,7683,1879,14973,119119,NorthAmerica
2018,628,Kotak Mahindra Bank,Banking,India,6024,962,51780,35838,Asia
2018,629,Royal Caribbean Cruises,"Hotels, Restaurants & Leisure",United States of America,8797,1629,23971,22670,NorthAmerica
2018,630,Aon,Insurance,United Kingdom,10694,742,27847,35232,Europe
2018,631,Otsuka Holding,Drugs & Biotechnology,Japan,11318,1030,22786,26038,Asia
2018,632,Murata Manufacturing,Consumer Durables,Japan,12378,1318,16897,29460,Asia
2018,633,Nokia,Technology Hardware & Equipment,Finland,26521,-1395,48288,35678,Europe
2018,634,T&D Holdings,Insurance,Japan,16215,602,135548,10331,Asia
2018,635,Axis Bank,Banking,India,8590,590,94180,21108,Asia
2018,636,Daqin Railway,Transportation,China,9193,2155,20905,20700,Asia
2018,637,Suncorp Group,Insurance,Australia,10731,759,76540,13609,Oceanic
2018,638,Valeo,Consumer Durables,France,20923,999,20917,16249,Europe
2018,639,PPL,Utilities,United States of America,7622,1175,42388,19448,NorthAmerica
2018,640,All Nippon Airways,Airline,Japan,17791,1298,24095,12770,Asia
2018,641,Vonovia,Construction,Germany,3813,2817,54331,24101,Europe
2018,642,Best Buy,Retailing,United States of America,42151,1000,13279,21926,NorthAmerica
2018,643,CNH Industrial,Capital Goods,United Kingdom,28425,427,49809,16942,Europe
2018,644,Cenovus Energy,Oil & Gas Operations,Canada,14112,1050,30878,13446,NorthAmerica
2018,645,Coal India,Diversified Metals & Mining,India,12612,1296,17779,24957,Asia
2018,646,Public Bank,Banking,Malaysia,4726,1349,102948,23342,Asia
2018,647,Garanti Bank,Banking,Turkey,9507,1656,92869,8957,Asia
2018,648,Falabella,Retailing,Chile,13838,785,23367,23573,SouthAmerica
2018,649,NXP Semiconductors,Semiconductors,Netherlands,9314,968,24127,34024,Europe
2018,650,JD.com,Retailing,China,53861,-23,28264,44463,Asia
2018,651,Sinopharm Group,Drugs & Biotechnology,China,41110,781,26035,11747,Asia
2018,652,Mylan,Drugs & Biotechnology,United Kingdom,11866,717,35184,19797,Europe
2018,653,Infosys,IT Software & Services,India,10939,2486,12254,38332,Asia
2018,654,Siam Cement,Chemicals,Thailand,13701,1515,18684,17708,Asia
2018,655,Lennar,Construction,United States of America,13296,900,27944,17681,NorthAmerica
2018,656,Hartford Financial Services,Insurance,United States of America,18482,283,216666,18824,NorthAmerica
2018,657,Ageas,Insurance,Belgium,12860,703,123234,10601,Europe
2018,658,Akzo Nobel,Chemicals,Netherlands,13869,988,20395,22441,Europe
2018,659,Unibail-Rodamco,Real Estate,France,2344,2752,51924,23322,Europe
2018,660,Nintendo,Media,Japan,9525,1259,15362,59796,Asia
2018,661,Viacom,Consumer Durables,United States of America,12904,2160,22994,12161,NorthAmerica
2018,662,Norilsk Nickel,Diversified Metals & Mining,Russia,9150,2131,16635,27523,Europe
2018,663,Iqvia Holdings,Drugs & Biotechnology,United States of America,9981,1304,23235,21396,NorthAmerica
